network,ks_cmi,ks_gpp,ks_led,bc_lcc,Caribou,AllBirds,ForestBirds,AllWaterfowl,CavityNesters,GroundNesters,OverwaterNesters,blbw,boch,brcr,btnw,cawa,cmwa,osfl,pigr,rubl,swth,wwcr,rep
PB_56920_PB_188668,0.176,0.176,0.176,0.086,NaN,0.252,0.242,0.258,0.195,0.226,0.165,0.175,0.332,0.299,0.118,0.309,0.53,0.633,0.174,0.42,0.327,0.501,1
PB_56920_PB_88743,0.177,0.177,0.177,0.052,NaN,0.252,0.243,0.284,0.197,0.396,0.117,0.158,0.291,0.161,0.169,0.31,0.53,0.339,0.173,0.415,0.258,0.453,1
PB_56920_PB_90212,0.176,0.176,0.176,0.052,NaN,0.252,0.198,0.284,0.195,0.374,0.119,0.15,0.274,0.174,0.147,0.309,0.53,0.365,0.178,0.42,0.258,0.422,1
PB_56956_PB_121978,0.155,0.155,0.155,0.073,NaN,0.252,0.19,0.255,0.18,0.248,0.187,0.284,0.303,0.498,0.452,0.3,0.456,0.257,0.164,0.406,0.262,0.438,1
PB_56956_PB_123222,0.161,0.161,0.161,0.071,NaN,0.252,0.295,0.284,0.224,0.405,0.12,0.171,0.275,0.404,0.435,0.294,0.475,0.275,0.418,0.406,0.277,0.541,1
PB_56956_PB_125430,0.186,0.186,0.186,0.068,NaN,0.252,0.213,0.285,0.183,0.405,0.414,0.451,0.258,0.545,0.59,0.326,0.276,0.245,0.382,0.401,0.262,0.405,1
PB_56956_PB_130430,0.159,0.159,0.159,0.083,NaN,0.3,0.318,0.283,0.245,0.404,0.128,0.164,0.303,0.4,0.444,0.274,0.473,0.279,0.497,0.415,0.32,0.542,1
PB_56956_PB_130692,0.18,0.18,0.18,0.091,NaN,0.26,0.262,0.284,0.204,0.414,0.231,0.377,0.247,0.515,0.562,0.331,0.29,0.31,0.453,0.406,0.262,0.419,1
PB_56956_PB_131587,0.161,0.161,0.161,0.06,NaN,0.252,0.213,0.285,0.183,0.405,0.432,0.451,0.275,0.545,0.59,0.326,0.295,0.254,0.345,0.401,0.262,0.405,1
PB_56956_PB_134013,0.158,0.158,0.158,0.16,NaN,0.301,0.328,0.284,0.271,0.414,0.141,0.261,0.272,0.434,0.458,0.193,0.417,0.354,0.518,0.439,0.314,0.641,1
PB_56956_PB_136119,0.163,0.163,0.163,0.1,NaN,0.358,0.38,0.284,0.245,0.414,0.142,0.214,0.31,0.421,0.453,0.256,0.452,0.298,0.565,0.463,0.378,0.524,1
PB_56956_PB_136570,0.196,0.196,0.196,0.099,NaN,0.385,0.394,0.271,0.243,0.414,0.191,0.254,0.308,0.423,0.46,0.267,0.444,0.3,0.59,0.468,0.386,0.543,1
PB_56956_PB_138358,0.162,0.162,0.162,0.081,NaN,0.252,0.289,0.287,0.256,0.414,0.166,0.347,0.248,0.472,0.5,0.208,0.402,0.289,0.45,0.388,0.262,0.527,1
PB_56956_PB_138970,0.156,0.156,0.156,0.085,NaN,0.252,0.307,0.287,0.256,0.414,0.206,0.337,0.267,0.476,0.501,0.218,0.381,0.28,0.441,0.384,0.263,0.521,1
PB_56956_PB_188668,0.161,0.161,0.161,0.082,NaN,0.252,0.242,0.262,0.186,0.245,0.155,0.175,0.303,0.299,0.127,0.309,0.53,0.632,0.169,0.41,0.327,0.501,1
PB_56956_PB_86277,0.16,0.16,0.16,0.047,NaN,0.252,0.19,0.285,0.188,0.374,0.125,0.164,0.265,0.194,0.148,0.31,0.53,0.365,0.168,0.401,0.262,0.433,1
PB_56956_PB_88743,0.168,0.168,0.168,0.049,NaN,0.252,0.243,0.284,0.187,0.401,0.12,0.158,0.301,0.152,0.169,0.31,0.53,0.339,0.173,0.406,0.262,0.453,1
PB_58129_PB_164390,0.138,0.138,0.138,0.147,NaN,0.171,0.244,0.199,0.206,0.159,0.165,0.404,0.264,0.49,0.493,0.48,0.278,0.283,0.354,0.301,0.306,0.227,1
PB_58129_PB_169538,0.138,0.138,0.138,0.154,NaN,0.21,0.298,0.308,0.166,0.284,0.162,0.444,0.319,0.492,0.5,0.492,0.297,0.286,0.433,0.284,0.315,0.222,1
PB_58129_PB_171213,0.138,0.138,0.138,0.146,NaN,0.171,0.282,0.261,0.199,0.22,0.182,0.396,0.279,0.491,0.476,0.492,0.27,0.285,0.396,0.288,0.315,0.235,1
PB_58129_PB_182264,0.138,0.138,0.138,0.119,NaN,0.501,0.51,0.223,0.111,0.233,0.212,0.345,0.423,0.492,0.546,0.493,0.258,0.286,0.637,0.28,0.514,0.286,1
PB_58129_PB_76899,0.189,0.189,0.189,0.119,NaN,0.235,0.253,0.158,0.176,0.131,0.184,0.14,0.273,0.222,0.124,0.285,0.335,0.434,0.308,0.272,0.271,0.483,1
PB_58129_PB_78168,0.181,0.181,0.181,0.108,NaN,0.171,0.248,0.166,0.176,0.122,0.179,0.147,0.273,0.212,0.133,0.284,0.328,0.434,0.268,0.28,0.271,0.488,1
PB_58129_PB_78502,0.18,0.18,0.18,0.094,NaN,0.253,0.195,0.193,0.176,0.14,0.167,0.179,0.241,0.187,0.133,0.284,0.328,0.416,0.241,0.28,0.271,0.488,1
PB_58129_PB_80231,0.185,0.185,0.185,0.105,NaN,0.196,0.24,0.166,0.176,0.116,0.161,0.149,0.25,0.196,0.133,0.284,0.328,0.425,0.256,0.28,0.271,0.488,1
PB_59147_PB_125430,0.183,0.183,0.183,0.13,NaN,0.192,0.213,0.353,0.203,0.429,0.342,0.427,0.257,0.448,0.551,0.364,0.37,0.288,0.333,0.384,0.169,0.366,1
PB_59147_PB_130430,0.183,0.183,0.183,0.149,NaN,0.302,0.319,0.378,0.256,0.457,0.128,0.151,0.213,0.345,0.426,0.16,0.379,0.287,0.45,0.417,0.322,0.543,1
PB_59147_PB_130692,0.181,0.181,0.181,0.123,NaN,0.266,0.266,0.388,0.211,0.486,0.187,0.369,0.251,0.423,0.521,0.385,0.341,0.31,0.395,0.389,0.245,0.38,1
PB_59147_PB_131587,0.184,0.184,0.184,0.118,NaN,0.188,0.213,0.353,0.23,0.429,0.371,0.427,0.257,0.448,0.551,0.364,0.37,0.288,0.296,0.384,0.169,0.366,1
PB_59147_PB_136119,0.186,0.186,0.186,0.157,NaN,0.358,0.381,0.388,0.256,0.485,0.128,0.218,0.214,0.365,0.426,0.156,0.371,0.299,0.526,0.466,0.378,0.526,1
PB_59147_PB_136570,0.191,0.191,0.191,0.144,NaN,0.386,0.395,0.366,0.264,0.479,0.108,0.255,0.213,0.371,0.423,0.164,0.367,0.301,0.552,0.47,0.387,0.548,1
PB_59147_PB_146600,0.178,0.178,0.178,0.133,NaN,0.2,0.254,0.184,0.265,0.269,0.145,0.446,0.366,0.45,0.548,0.379,0.396,0.361,0.194,0.398,0.183,0.38,1
PB_59147_PB_151472,0.174,0.174,0.174,0.14,NaN,0.195,0.351,0.185,0.256,0.255,0.128,0.454,0.41,0.45,0.577,0.389,0.396,0.405,0.194,0.393,0.219,0.375,1
PB_59147_PB_88743,0.185,0.185,0.185,0.093,NaN,0.19,0.243,0.388,0.266,0.415,0.128,0.151,0.21,0.297,0.166,0.226,0.399,0.339,0.194,0.389,0.214,0.456,1
PB_59612_PB_138358,0.192,0.192,0.192,0.12,NaN,0.214,0.289,0.36,0.261,0.457,0.118,0.348,0.232,0.382,0.412,0.209,0.327,0.306,0.412,0.366,0.24,0.507,1
PB_59612_PB_150343,0.188,0.188,0.188,0.151,NaN,0.19,0.295,0.184,0.266,0.25,0.132,0.456,0.396,0.449,0.52,0.398,0.396,0.432,0.194,0.389,0.191,0.377,1
PB_61161_PB_138358,0.138,0.138,0.138,0.067,NaN,0.214,0.289,0.497,0.202,0.512,0.166,0.323,0.364,0.435,0.483,0.2,0.203,0.289,0.451,0.341,0.271,0.413,1
PB_61161_PB_138970,0.138,0.138,0.138,0.073,NaN,0.215,0.308,0.484,0.203,0.491,0.133,0.312,0.386,0.427,0.484,0.21,0.203,0.288,0.442,0.348,0.271,0.432,1
PB_61161_PB_76694,0.138,0.138,0.138,0.093,NaN,0.171,0.157,0.196,0.175,0.148,0.17,0.135,0.348,0.136,0.207,0.166,0.258,0.279,0.189,0.27,0.271,0.37,1
PB_61161_PB_83134,0.142,0.142,0.142,0.117,NaN,0.185,0.208,0.245,0.176,0.198,0.197,0.147,0.228,0.191,0.128,0.315,0.371,0.384,0.281,0.266,0.271,0.49,1
PB_61161_PB_97562,0.138,0.138,0.138,0.142,NaN,0.294,0.163,0.23,0.209,0.215,0.15,0.126,0.239,0.191,0.213,0.274,0.368,0.29,0.182,0.27,0.271,0.5,1
PB_61185_PB_116450,0.181,0.181,0.181,0.168,NaN,0.224,0.207,0.489,0.254,0.256,0.471,0.091,0.493,0.334,0.166,0.253,0.317,0.225,0.284,0.221,0.26,0.246,1
PB_61185_PB_79134,0.185,0.185,0.185,0.153,NaN,0.2,0.208,0.227,0.19,0.244,0.403,0.163,0.307,0.361,0.111,0.296,0.305,0.216,0.114,0.227,0.188,0.14,1
PB_61185_PB_84139,0.183,0.183,0.183,0.155,NaN,0.19,0.207,0.244,0.208,0.252,0.406,0.174,0.304,0.359,0.129,0.305,0.313,0.238,0.106,0.22,0.179,0.14,1
PB_61185_PB_85340,0.189,0.189,0.189,0.165,NaN,0.254,0.252,0.295,0.245,0.244,0.459,0.154,0.298,0.362,0.238,0.306,0.305,0.346,0.196,0.218,0.24,0.178,1
PB_61185_PB_85477,0.178,0.178,0.178,0.142,NaN,0.213,0.208,0.221,0.218,0.244,0.431,0.172,0.298,0.351,0.145,0.259,0.305,0.253,0.137,0.206,0.206,0.14,1
PB_61872_PB_138970,0.19,0.19,0.19,0.123,NaN,0.216,0.308,0.348,0.256,0.433,0.153,0.339,0.233,0.384,0.415,0.219,0.294,0.306,0.413,0.366,0.263,0.525,1
PB_63093_PB_116450,0.184,0.184,0.184,0.125,NaN,0.21,0.176,0.407,0.243,0.165,0.375,0.171,0.538,0.297,0.167,0.254,0.337,0.241,0.261,0.194,0.247,0.247,1
PB_65875_PB_119006,0.191,0.191,0.191,0.111,NaN,0.233,0.21,0.353,0.27,0.164,0.347,0.157,0.491,0.297,0.14,0.245,0.268,0.258,0.231,0.134,0.265,0.243,1
PB_66562_PB_138358,0.168,0.168,0.168,0.077,NaN,0.215,0.29,0.551,0.247,0.597,0.141,0.288,0.357,0.376,0.493,0.22,0.327,0.377,0.452,0.331,0.244,0.343,1
PB_66562_PB_138970,0.163,0.163,0.163,0.079,NaN,0.216,0.308,0.537,0.247,0.574,0.125,0.278,0.378,0.367,0.493,0.219,0.319,0.377,0.444,0.333,0.263,0.363,1
PB_66562_PB_153849,0.168,0.168,0.168,0.148,NaN,0.265,0.39,0.158,0.22,0.256,0.274,0.48,0.401,0.424,0.599,0.381,0.471,0.425,0.186,0.323,0.244,0.256,1
PB_66562_PB_169538,0.166,0.166,0.166,0.134,NaN,0.206,0.298,0.305,0.154,0.283,0.148,0.409,0.315,0.424,0.508,0.519,0.478,0.386,0.427,0.269,0.315,0.184,1
PB_68071_PB_133482,0.169,0.169,0.169,0.148,NaN,0.451,0.468,0.573,0.224,0.53,0.273,0.178,0.568,0.302,0.456,0.116,0.191,0.349,0.659,0.531,0.467,0.43,1
PB_68071_PB_134382,0.169,0.169,0.169,0.148,NaN,0.341,0.349,0.584,0.226,0.503,0.347,0.134,0.469,0.242,0.365,0.129,0.191,0.352,0.569,0.454,0.359,0.454,1
PB_7049_PB_153678,0.176,0.176,0.176,0.107,NaN,0.223,0.382,0.146,0.162,0.281,0.191,0.461,0.413,0.393,0.502,0.427,0.511,0.735,0.377,0.359,0.23,0.549,1
PB_7049_PB_170371,0.174,0.174,0.174,0.108,NaN,0.196,0.252,0.325,0.164,0.252,0.195,0.116,0.228,0.389,0.147,0.296,0.251,0.244,0.373,0.426,0.367,0.15,1
PB_7049_PB_194674,0.169,0.169,0.169,0.109,NaN,0.164,0.252,0.283,0.323,0.24,0.193,0.131,0.219,0.39,0.156,0.303,0.238,0.256,0.359,0.171,0.327,0.321,1
PB_7049_PB_43296,0.167,0.167,0.167,0.081,NaN,0.161,0.129,0.074,0.144,0.244,0.191,0.093,0.218,0.39,0.165,0.475,0.242,0.32,0.363,0.506,0.213,0.135,1
PB_7049_PB_61185,0.165,0.165,0.165,0.11,NaN,0.157,0.207,0.171,0.159,0.248,0.279,0.091,0.358,0.325,0.162,0.263,0.309,0.231,0.359,0.213,0.143,0.14,1
PB_75304_PB_130692,0.176,0.176,0.176,0.077,NaN,0.258,0.26,0.61,0.163,0.684,0.21,0.386,0.312,0.286,0.55,0.522,0.395,0.437,0.539,0.294,0.241,0.262,1
PB_75304_PB_150343,0.164,0.164,0.164,0.153,NaN,0.176,0.303,0.144,0.157,0.26,0.223,0.456,0.405,0.404,0.583,0.4,0.539,0.764,0.387,0.316,0.201,0.473,1
PB_76899_PB_96495,0.19,0.19,0.19,0.113,NaN,0.246,0.27,0.281,0.108,0.198,0.336,0.13,0.281,0.239,0.18,0.302,0.225,0.249,0.324,0.243,0.233,0.348,1
PB_77424_PB_96495,0.179,0.179,0.179,0.118,NaN,0.218,0.28,0.278,0.069,0.19,0.287,0.123,0.308,0.258,0.18,0.287,0.217,0.247,0.315,0.234,0.244,0.348,1
PB_78649_PB_96495,0.177,0.177,0.177,0.119,NaN,0.178,0.265,0.278,0.095,0.187,0.325,0.108,0.28,0.23,0.191,0.295,0.208,0.247,0.265,0.239,0.229,0.318,1
PB_81362_PB_130692,0.178,0.178,0.178,0.126,NaN,0.252,0.259,0.523,0.181,0.637,0.135,0.385,0.27,0.285,0.46,0.585,0.393,0.369,0.436,0.299,0.238,0.337,1
PB_81362_PB_131587,0.18,0.18,0.18,0.08,NaN,0.174,0.213,0.37,0.16,0.468,0.307,0.415,0.237,0.305,0.46,0.562,0.44,0.332,0.347,0.206,0.16,0.493,1
PB_81362_PB_148514,0.176,0.176,0.176,0.102,NaN,0.176,0.341,0.195,0.163,0.279,0.136,0.454,0.423,0.423,0.488,0.369,0.524,0.665,0.254,0.309,0.227,0.574,1
PB_81362_PB_151472,0.171,0.171,0.171,0.111,NaN,0.186,0.373,0.196,0.162,0.279,0.113,0.443,0.433,0.406,0.486,0.388,0.511,0.663,0.261,0.319,0.242,0.572,1
PB_81362_PB_88743,0.182,0.182,0.182,0.094,NaN,0.178,0.242,0.444,0.128,0.46,0.115,0.169,0.402,0.37,0.146,0.284,0.249,0.336,0.257,0.161,0.212,0.208,1
PB_83134_PB_114998,0.182,0.182,0.182,0.061,NaN,0.185,0.193,0.2,0.157,0.202,0.166,0.13,0.254,0.213,0.128,0.307,0.251,0.331,0.266,0.22,0.241,0.326,1
PB_83827_PB_125430,0.187,0.187,0.187,0.096,NaN,0.181,0.213,0.408,0.183,0.472,0.306,0.363,0.211,0.349,0.525,0.41,0.441,0.352,0.313,0.22,0.159,0.507,1
PB_83827_PB_130692,0.181,0.181,0.181,0.122,NaN,0.255,0.259,0.482,0.204,0.684,0.177,0.337,0.286,0.33,0.509,0.454,0.394,0.389,0.388,0.27,0.24,0.362,1
PB_83827_PB_148514,0.151,0.151,0.151,0.091,NaN,0.171,0.336,0.161,0.191,0.274,0.177,0.393,0.418,0.418,0.551,0.369,0.524,0.694,0.181,0.304,0.223,0.554,1
PB_83827_PB_150334,0.153,0.153,0.153,0.101,NaN,0.159,0.352,0.147,0.194,0.288,0.177,0.424,0.423,0.415,0.558,0.417,0.511,0.704,0.176,0.359,0.225,0.554,1
PB_83827_PB_150343,0.153,0.153,0.153,0.104,NaN,0.181,0.308,0.123,0.193,0.264,0.177,0.407,0.409,0.408,0.55,0.398,0.539,0.703,0.162,0.321,0.205,0.554,1
PB_83827_PB_151472,0.146,0.146,0.146,0.1,NaN,0.186,0.369,0.133,0.184,0.274,0.177,0.388,0.429,0.401,0.55,0.388,0.511,0.703,0.162,0.314,0.238,0.554,1
PB_84066_PB_114998,0.182,0.182,0.182,0.055,NaN,0.239,0.167,0.22,0.162,0.321,0.17,0.165,0.385,0.212,0.172,0.307,0.282,0.372,0.177,0.207,0.245,0.276,1
PB_85878_PB_130692,0.176,0.176,0.176,0.187,NaN,0.284,0.29,0.22,0.206,0.461,0.247,0.335,0.288,0.279,0.338,0.548,0.396,0.166,0.356,0.315,0.252,0.358,1
PB_85878_PB_138358,0.177,0.177,0.177,0.174,NaN,0.268,0.289,0.26,0.256,0.467,0.196,0.307,0.361,0.279,0.257,0.344,0.326,0.136,0.392,0.306,0.238,0.143,1
PB_85878_PB_148514,0.171,0.171,0.171,0.058,NaN,0.28,0.327,0.356,0.192,0.265,0.184,0.407,0.409,0.408,0.38,0.37,0.524,0.447,0.248,0.296,0.248,0.61,1
PB_85878_PB_150343,0.173,0.173,0.173,0.059,NaN,0.288,0.299,0.351,0.194,0.255,0.191,0.411,0.4,0.399,0.379,0.4,0.539,0.476,0.248,0.312,0.256,0.607,1
PB_85878_PB_151472,0.166,0.166,0.166,0.057,NaN,0.288,0.36,0.355,0.184,0.264,0.191,0.405,0.419,0.392,0.375,0.389,0.511,0.453,0.248,0.306,0.256,0.607,1
PB_86261_PB_148514,0.197,0.197,0.197,0.09,NaN,0.208,0.336,0.227,0.181,0.274,0.136,0.454,0.418,0.418,0.452,0.369,0.524,0.628,0.222,0.304,0.223,0.602,1
PB_86261_PB_151472,0.192,0.192,0.192,0.099,NaN,0.217,0.369,0.229,0.174,0.274,0.107,0.444,0.429,0.401,0.448,0.389,0.511,0.625,0.228,0.314,0.238,0.602,1
PB_86277_PB_103596,0.196,0.196,0.196,0.173,NaN,0.314,0.321,0.225,0.246,0.3,0.332,0.172,0.471,0.358,0.181,0.266,0.273,0.247,0.282,0.19,0.288,0.21,1
PB_86277_PB_116450,0.19,0.19,0.19,0.107,NaN,0.224,0.187,0.076,0.254,0.382,0.342,0.176,0.554,0.353,0.166,0.271,0.263,0.352,0.284,0.194,0.26,0.246,1
PB_88743_PB_114998,0.185,0.185,0.185,0.066,NaN,0.194,0.244,0.219,0.166,0.414,0.173,0.142,0.602,0.212,0.172,0.306,0.148,0.406,0.177,0.147,0.25,0.276,1
PB_88743_PB_116093,0.171,0.171,0.171,0.085,NaN,0.2,0.242,0.119,0.181,0.404,0.303,0.169,0.592,0.331,0.146,0.255,0.221,0.404,0.214,0.161,0.244,0.265,1
PB_88868_PB_134536,0.138,0.138,0.138,0.181,NaN,0.16,0.279,0.303,0.256,0.401,0.128,0.316,0.371,0.361,0.427,0.202,0.298,0.336,0.377,0.227,0.234,0.175,1
PB_90212_PB_116093,0.169,0.169,0.169,0.084,NaN,0.204,0.192,0.109,0.185,0.374,0.308,0.155,0.545,0.33,0.126,0.261,0.225,0.372,0.213,0.173,0.248,0.265,1
PB_91220_PB_121978,0.138,0.138,0.138,0.127,NaN,0.198,0.169,0.152,0.15,0.225,0.131,0.284,0.144,0.39,0.405,0.112,0.336,0.487,0.151,0.16,0.162,0.396,1
PB_91220_PB_167836,0.138,0.138,0.138,0.167,NaN,0.291,0.269,0.131,0.055,0.106,0.08,0.148,0.252,0.343,0.166,0.29,0.19,0.191,0.3,0.328,0.386,0.172,1
PB_93066_PB_130692,0.179,0.179,0.179,0.191,NaN,0.257,0.261,0.266,0.22,0.406,0.189,0.377,0.318,0.378,0.524,0.429,0.396,0.334,0.356,0.229,0.242,0.313,1
PB_93066_PB_138358,0.138,0.138,0.138,0.187,NaN,0.212,0.289,0.305,0.256,0.42,0.13,0.347,0.372,0.361,0.419,0.235,0.326,0.3,0.393,0.238,0.238,0.145,1
PB_93066_PB_169538,0.138,0.138,0.138,0.084,NaN,0.202,0.298,0.14,0.188,0.272,0.203,0.432,0.323,0.397,0.432,0.54,0.521,0.596,0.427,0.138,0.315,0.431,1
PB_93979_PB_148399,0.138,0.138,0.138,0.085,NaN,0.188,0.375,0.305,0.185,0.269,0.146,0.466,0.406,0.415,0.584,0.37,0.529,0.629,0.158,0.281,0.233,0.462,1
PB_99690_PB_114998,0.18,0.18,0.18,0.107,NaN,0.32,0.182,0.212,0.227,0.275,0.175,0.098,0.239,0.213,0.16,0.307,0.325,0.361,0.207,0.209,0.241,0.276,1
PB_99847_PB_114998,0.182,0.182,0.182,0.088,NaN,0.208,0.185,0.216,0.235,0.336,0.184,0.107,0.259,0.183,0.168,0.287,0.182,0.437,0.176,0.147,0.264,0.276,1
PB_102278_PB_152620,0.488,0.215,0.319,0.297,NaN,0.559,0.573,0.201,0.266,0.285,0.465,0.202,0.525,0.393,0.277,0.193,0.285,0.425,0.498,0.52,0.557,0.254,0
PB_102278_PB_168718,0.515,0.317,0.292,0.323,NaN,0.543,0.553,0.19,0.25,0.119,0.253,0.203,0.192,0.372,0.263,0.162,0.273,0.423,0.39,0.505,0.552,0.189,0
PB_102927_PB_104810,0.531,0.238,0.337,0.328,NaN,0.645,0.63,0.287,0.724,0.214,0.51,0.576,0.562,0.528,0.496,0.239,0.557,0.346,0.576,0.21,0.668,0.432,0
PB_102927_PB_119235,0.536,0.301,0.326,0.356,NaN,0.593,0.734,0.182,0.694,0.205,0.389,0.614,0.565,0.516,0.49,0.272,0.571,0.316,0.663,0.312,0.668,0.429,0
PB_104696_PB_105546,0.538,0.216,0.226,0.326,NaN,0.643,0.629,0.207,0.714,0.2,0.454,0.569,0.586,0.486,0.447,0.238,0.56,0.316,0.586,0.233,0.668,0.372,0
PB_104810_PB_180796,0.677,0.208,0.49,0.364,NaN,0.643,0.637,0.157,0.669,0.464,0.42,0.576,0.547,0.782,0.581,0.244,0.557,0.637,0.584,0.21,0.82,0.482,0
PB_104810_PB_187729,0.677,0.207,0.403,0.344,NaN,0.645,0.631,0.169,0.586,0.464,0.327,0.576,0.497,0.73,0.581,0.28,0.557,0.555,0.576,0.21,0.732,0.473,0
PB_105546_PB_147728,0.374,0.227,0.631,0.408,NaN,0.288,0.197,0.34,0.742,0.206,0.451,0.142,0.281,0.348,0.288,0.595,0.223,0.32,0.337,0.246,0.405,0.167,0
PB_105546_PB_183994,0.688,0.212,0.473,0.356,NaN,0.642,0.628,0.287,0.661,0.555,0.297,0.577,0.538,0.779,0.609,0.27,0.568,0.636,0.6,0.196,0.82,0.496,0
PB_106120_PB_122167,0.569,0.25,0.27,0.278,NaN,0.572,0.607,0.488,0.325,0.351,0.556,0.568,0.65,0.46,0.373,0.181,0.508,0.321,0.56,0.308,0.618,0.56,0
PB_108063_PB_117229,0.644,0.245,0.386,0.295,NaN,0.585,0.641,0.39,0.408,0.257,0.498,0.528,0.641,0.406,0.359,0.201,0.513,0.336,0.545,0.297,0.62,0.455,0
PB_108936_PB_158710,0.488,0.266,0.22,0.328,NaN,0.683,0.709,0.15,0.21,0.257,0.54,0.097,0.548,0.467,0.307,0.141,0.283,0.538,0.588,0.676,0.636,0.521,0
PB_110272_PB_115403,0.665,0.219,0.358,0.241,NaN,0.59,0.613,0.338,0.293,0.227,0.374,0.527,0.583,0.375,0.368,0.184,0.525,0.304,0.52,0.334,0.601,0.443,0
PB_110943_PB_151543,0.469,0.211,0.28,0.203,NaN,0.39,0.394,0.131,0.241,0.28,0.504,0.181,0.414,0.393,0.342,0.202,0.292,0.429,0.163,0.32,0.359,0.258,0
PB_111570_PB_119685,0.617,0.268,0.271,0.281,NaN,0.581,0.63,0.396,0.386,0.267,0.473,0.55,0.644,0.408,0.373,0.179,0.534,0.293,0.582,0.312,0.618,0.505,0
PB_112394_PB_122167,0.499,0.264,0.435,0.412,NaN,0.591,0.828,0.274,0.663,0.191,0.422,0.381,0.696,0.401,0.339,0.174,0.483,0.321,0.673,0.308,0.752,0.23,0
PB_112973_PB_168718,0.575,0.301,0.235,0.243,NaN,0.542,0.545,0.157,0.287,0.198,0.233,0.179,0.219,0.354,0.322,0.147,0.273,0.388,0.33,0.496,0.546,0.189,0
PB_113239_PB_187650,0.524,0.237,0.409,0.352,NaN,0.61,0.705,0.2,0.548,0.377,0.376,0.621,0.538,0.762,0.572,0.302,0.562,0.633,0.565,0.265,0.842,0.492,0
PB_113239_PB_190833,0.754,0.212,0.426,0.35,NaN,0.613,0.706,0.33,0.51,0.544,0.256,0.586,0.499,0.719,0.569,0.327,0.563,0.536,0.588,0.27,0.711,0.478,0
PB_114467_PB_130848,0.398,0.233,0.207,0.328,NaN,0.479,0.485,0.199,0.652,0.313,0.382,0.288,0.712,0.336,0.443,0.327,0.352,0.367,0.6,0.326,0.517,0.39,0
PB_115403_PB_104341,0.509,0.249,0.397,0.368,NaN,0.593,0.753,0.367,0.511,0.201,0.427,0.442,0.678,0.401,0.387,0.177,0.505,0.33,0.627,0.332,0.694,0.204,0
PB_115403_PB_119685,0.8,0.323,0.741,0.454,NaN,0.593,0.806,0.457,0.778,0.727,0.269,0.621,0.859,0.889,0.573,0.609,0.571,0.812,0.614,0.51,0.93,0.649,0
PB_117053_PB_157986,0.669,0.302,0.254,0.284,NaN,0.482,0.473,0.199,0.345,0.258,0.359,0.159,0.297,0.423,0.349,0.23,0.28,0.385,0.275,0.364,0.465,0.312,0
PB_117229_PB_135758,0.424,0.231,0.39,0.327,NaN,0.457,0.454,0.276,0.424,0.232,0.181,0.191,0.372,0.398,0.152,0.561,0.31,0.34,0.233,0.297,0.527,0.179,0
PB_117229_PB_136570,0.404,0.207,0.388,0.275,NaN,0.346,0.328,0.393,0.386,0.378,0.386,0.322,0.356,0.416,0.134,0.235,0.445,0.359,0.16,0.44,0.453,0.532,0
PB_117229_PB_148684,0.337,0.213,0.558,0.213,NaN,0.222,0.264,0.175,0.26,0.165,0.221,0.148,0.323,0.385,0.229,0.611,0.282,0.327,0.274,0.337,0.419,0.219,0
PB_117229_PB_191954,0.747,0.217,0.444,0.375,NaN,0.604,0.72,0.377,0.462,0.572,0.244,0.586,0.502,0.681,0.569,0.309,0.581,0.49,0.615,0.298,0.683,0.476,0
PB_118900_PB_159441,0.488,0.225,0.223,0.262,NaN,0.459,0.437,0.153,0.29,0.183,0.267,0.161,0.161,0.38,0.368,0.226,0.307,0.36,0.297,0.251,0.457,0.333,0
PB_118900_PB_159863,0.488,0.221,0.242,0.263,NaN,0.459,0.437,0.179,0.296,0.183,0.27,0.155,0.185,0.389,0.368,0.217,0.292,0.36,0.338,0.261,0.457,0.324,0
PB_118900_PB_164488,0.488,0.292,0.23,0.265,NaN,0.459,0.437,0.146,0.226,0.183,0.285,0.132,0.268,0.401,0.368,0.226,0.277,0.36,0.351,0.287,0.457,0.333,0
PB_119235_PB_119685,0.772,0.349,0.687,0.468,NaN,0.593,0.821,0.457,0.74,0.727,0.307,0.631,0.854,0.889,0.581,0.583,0.571,0.812,0.634,0.504,0.932,0.68,0
PB_119235_PB_135758,0.424,0.245,0.308,0.324,NaN,0.457,0.454,0.218,0.425,0.223,0.181,0.191,0.391,0.397,0.158,0.529,0.331,0.317,0.227,0.311,0.527,0.215,0
PB_119235_PB_147859,0.424,0.263,0.642,0.492,NaN,0.367,0.351,0.21,0.687,0.079,0.3,0.242,0.361,0.383,0.245,0.639,0.341,0.303,0.333,0.312,0.424,0.202,0
PB_119235_PB_186604,0.624,0.261,0.36,0.312,NaN,0.58,0.8,0.151,0.402,0.408,0.374,0.622,0.705,0.827,0.605,0.328,0.571,0.635,0.675,0.341,0.856,0.481,0
PB_119685_PB_123520,0.488,0.201,0.411,0.395,NaN,0.593,0.748,0.452,0.529,0.657,0.211,0.189,0.844,0.392,0.167,0.285,0.356,0.312,0.673,0.311,0.754,0.287,0
PB_119685_PB_149188,0.334,0.28,0.67,0.246,NaN,0.277,0.326,0.244,0.318,0.336,0.136,0.17,0.368,0.396,0.374,0.642,0.322,0.317,0.373,0.338,0.437,0.215,0
PB_119685_PB_181273,0.488,0.249,0.466,0.445,NaN,0.39,0.379,0.203,0.397,0.318,0.32,0.185,0.345,0.366,0.196,0.65,0.323,0.284,0.434,0.313,0.405,0.25,0
