network,ks_cmi,ks_gpp,ks_led,bc_lcc,Caribou,AllBirds,ForestBirds,AllWaterfowl,CavityNesters,GroundNesters,OverwaterNesters,blbw,boch,brcr,btnw,cawa,cmwa,osfl,pigr,rubl,swth,wwcr,rep
PB_186043_PB_186579_PB_193606,0.423,0.288,0.328,0.311,0.036,0.104,0.485,0.363,0.186,0.332,0.425,0.114,0.341,0.537,0.459,0.228,0.492,0.642,0.394,0.355,0.156,0.392,0
PB_186043_PB_186579_PB_196417,0.424,0.287,0.328,0.31,0.035,0.103,0.485,0.364,0.185,0.334,0.427,0.114,0.344,0.537,0.46,0.229,0.493,0.641,0.394,0.356,0.155,0.393,0
PB_186043_PB_186602_PB_186843,0.439,0.226,0.274,0.23,0.072,0.339,0.3,0.358,0.147,0.336,0.41,0.08,0.342,0.5,0.476,0.353,0.445,0.448,0.439,0.313,0.187,0.424,0
PB_186043_PB_186602_PB_186987,0.45,0.224,0.296,0.229,0.08,0.337,0.301,0.375,0.154,0.351,0.426,0.069,0.349,0.521,0.495,0.366,0.468,0.47,0.447,0.335,0.168,0.434,0
PB_186043_PB_186602_PB_187553,0.436,0.222,0.261,0.221,0.084,0.334,0.291,0.35,0.136,0.33,0.401,0.082,0.325,0.482,0.459,0.34,0.431,0.426,0.434,0.295,0.168,0.412,0
PB_186043_PB_186602_PB_188779,0.449,0.207,0.288,0.222,0.094,0.335,0.28,0.373,0.135,0.348,0.423,0.098,0.313,0.509,0.477,0.353,0.46,0.452,0.438,0.325,0.138,0.411,0
PB_186043_PB_186602_PB_193606,0.311,0.229,0.255,0.25,0.07,0.122,0.367,0.324,0.141,0.303,0.367,0.118,0.257,0.382,0.312,0.152,0.345,0.456,0.306,0.209,0.183,0.296,0
PB_186043_PB_186602_PB_196417,0.311,0.228,0.255,0.25,0.072,0.122,0.367,0.325,0.14,0.304,0.368,0.118,0.259,0.383,0.313,0.153,0.346,0.455,0.306,0.209,0.183,0.297,0
PB_186043_PB_186843_PB_187553,0.44,0.235,0.29,0.23,0.078,0.333,0.32,0.38,0.156,0.357,0.432,0.08,0.34,0.521,0.487,0.355,0.467,0.47,0.452,0.332,0.189,0.444,0
PB_186043_PB_186843_PB_188003,0.568,0.207,0.405,0.277,0.055,0.34,0.348,0.478,0.185,0.448,0.54,0.197,0.368,0.679,0.644,0.495,0.629,0.629,0.526,0.493,0.189,0.515,0
PB_186043_PB_186843_PB_188779,0.45,0.241,0.338,0.235,0.081,0.329,0.342,0.433,0.153,0.407,0.484,0.1,0.326,0.578,0.527,0.374,0.525,0.528,0.468,0.389,0.168,0.468,0
PB_186043_PB_186843_PB_188945,0.632,0.314,0.385,0.311,0.074,0.373,0.462,0.431,0.196,0.381,0.519,0.125,0.515,0.798,0.76,0.553,0.733,0.735,0.62,0.6,0.21,0.642,0
PB_186043_PB_186843_PB_189007,0.572,0.208,0.419,0.281,0.05,0.335,0.352,0.495,0.188,0.465,0.556,0.215,0.358,0.692,0.648,0.495,0.645,0.646,0.523,0.51,0.189,0.511,0
PB_186043_PB_186843_PB_190349,0.476,0.233,0.352,0.248,0.09,0.333,0.353,0.442,0.174,0.417,0.496,0.123,0.333,0.606,0.555,0.402,0.552,0.555,0.481,0.417,0.142,0.485,0
PB_186043_PB_186843_PB_190373,0.522,0.225,0.385,0.26,0.078,0.331,0.361,0.475,0.191,0.448,0.53,0.168,0.335,0.648,0.598,0.445,0.597,0.599,0.505,0.461,0.128,0.501,0
PB_186043_PB_186843_PB_191187,0.645,0.254,0.423,0.302,0.066,0.379,0.438,0.472,0.16,0.439,0.55,0.208,0.485,0.814,0.764,0.554,0.76,0.761,0.625,0.629,0.203,0.654,0
PB_186043_PB_186843_PB_191198,0.493,0.229,0.366,0.252,0.088,0.333,0.355,0.454,0.175,0.428,0.509,0.137,0.33,0.619,0.57,0.417,0.567,0.57,0.488,0.432,0.13,0.493,0
PB_186043_PB_186843_PB_193606,0.406,0.301,0.311,0.32,0.043,0.118,0.502,0.349,0.185,0.317,0.415,0.128,0.334,0.521,0.436,0.204,0.475,0.637,0.376,0.339,0.176,0.379,0
PB_186043_PB_186843_PB_196417,0.406,0.3,0.311,0.319,0.042,0.118,0.502,0.35,0.184,0.318,0.416,0.128,0.336,0.522,0.436,0.205,0.476,0.636,0.377,0.339,0.176,0.379,0
PB_186043_PB_186987_PB_187553,0.451,0.232,0.309,0.229,0.087,0.331,0.32,0.396,0.163,0.371,0.446,0.069,0.347,0.541,0.506,0.368,0.488,0.491,0.458,0.353,0.17,0.454,0
PB_186043_PB_186987_PB_188003,0.571,0.206,0.418,0.273,0.068,0.337,0.348,0.486,0.19,0.459,0.545,0.196,0.373,0.687,0.652,0.498,0.638,0.639,0.53,0.504,0.187,0.52,0
PB_186043_PB_186987_PB_188779,0.466,0.238,0.355,0.234,0.09,0.327,0.343,0.445,0.16,0.42,0.494,0.106,0.334,0.594,0.543,0.385,0.542,0.545,0.475,0.407,0.15,0.477,0
PB_186043_PB_186987_PB_188945,0.633,0.311,0.385,0.304,0.072,0.374,0.453,0.429,0.189,0.374,0.517,0.124,0.514,0.79,0.761,0.553,0.723,0.725,0.61,0.59,0.211,0.631,0
PB_186043_PB_186987_PB_189007,0.581,0.206,0.431,0.277,0.064,0.333,0.351,0.501,0.193,0.475,0.56,0.213,0.364,0.7,0.656,0.498,0.654,0.655,0.527,0.519,0.187,0.516,0
PB_186043_PB_186987_PB_189227,0.635,0.302,0.394,0.301,0.069,0.374,0.453,0.438,0.183,0.386,0.524,0.136,0.513,0.794,0.763,0.554,0.729,0.73,0.612,0.596,0.213,0.637,0
PB_186043_PB_186987_PB_190349,0.491,0.23,0.368,0.246,0.1,0.331,0.353,0.454,0.18,0.429,0.505,0.127,0.341,0.62,0.569,0.412,0.568,0.571,0.487,0.432,0.126,0.492,0
PB_186043_PB_186987_PB_190373,0.534,0.222,0.399,0.257,0.086,0.328,0.36,0.483,0.195,0.458,0.535,0.169,0.343,0.659,0.609,0.452,0.609,0.611,0.51,0.473,0.132,0.507,0
PB_186043_PB_186987_PB_191187,0.639,0.252,0.423,0.297,0.065,0.38,0.43,0.47,0.154,0.433,0.547,0.206,0.484,0.807,0.765,0.554,0.752,0.752,0.617,0.62,0.204,0.646,0
PB_186043_PB_186987_PB_191198,0.507,0.226,0.381,0.25,0.098,0.33,0.355,0.464,0.18,0.44,0.516,0.14,0.339,0.632,0.583,0.426,0.582,0.585,0.494,0.446,0.116,0.499,0
PB_186043_PB_186987_PB_193606,0.426,0.292,0.33,0.313,0.036,0.108,0.489,0.367,0.189,0.336,0.43,0.112,0.341,0.541,0.458,0.227,0.496,0.647,0.395,0.359,0.158,0.395,0
PB_186043_PB_186987_PB_196417,0.426,0.291,0.33,0.312,0.035,0.108,0.489,0.368,0.187,0.337,0.431,0.113,0.343,0.541,0.459,0.228,0.497,0.646,0.396,0.36,0.157,0.396,0
PB_186043_PB_187553_PB_188779,0.446,0.216,0.299,0.223,0.092,0.332,0.292,0.386,0.135,0.361,0.436,0.1,0.31,0.52,0.482,0.352,0.471,0.464,0.443,0.336,0.146,0.424,0
PB_186043_PB_187553_PB_190349,0.451,0.203,0.308,0.227,0.093,0.332,0.285,0.395,0.139,0.371,0.445,0.12,0.302,0.531,0.489,0.357,0.483,0.474,0.436,0.348,0.128,0.421,0
PB_186043_PB_187553_PB_193606,0.323,0.235,0.265,0.251,0.074,0.118,0.381,0.34,0.148,0.319,0.382,0.119,0.258,0.398,0.322,0.161,0.362,0.472,0.317,0.225,0.185,0.312,0
PB_186043_PB_187553_PB_196417,0.323,0.235,0.265,0.251,0.076,0.119,0.381,0.341,0.147,0.32,0.383,0.119,0.259,0.399,0.322,0.161,0.362,0.471,0.317,0.226,0.185,0.312,0
PB_186043_PB_188003_PB_188945,0.57,0.206,0.416,0.276,0.074,0.334,0.353,0.491,0.193,0.464,0.548,0.196,0.375,0.692,0.65,0.496,0.644,0.646,0.534,0.51,0.183,0.526,0
PB_186043_PB_188003_PB_193606,0.441,0.223,0.35,0.277,0.057,0.124,0.401,0.413,0.163,0.389,0.461,0.17,0.268,0.511,0.435,0.268,0.476,0.587,0.374,0.341,0.088,0.361,0
PB_186043_PB_188003_PB_196417,0.441,0.222,0.35,0.277,0.059,0.124,0.401,0.414,0.163,0.39,0.462,0.171,0.27,0.512,0.435,0.269,0.476,0.587,0.374,0.342,0.088,0.362,0
PB_186043_PB_188779_PB_189369,0.452,0.231,0.329,0.232,0.083,0.326,0.322,0.424,0.138,0.4,0.474,0.119,0.3,0.559,0.509,0.361,0.508,0.505,0.45,0.373,0.146,0.445,0
PB_186043_PB_188779_PB_190349,0.46,0.225,0.334,0.232,0.087,0.326,0.319,0.429,0.139,0.403,0.479,0.129,0.298,0.566,0.513,0.364,0.515,0.511,0.449,0.38,0.135,0.445,0
PB_186043_PB_188779_PB_191187,0.511,0.206,0.382,0.24,0.104,0.333,0.346,0.473,0.148,0.457,0.519,0.158,0.335,0.629,0.564,0.401,0.584,0.586,0.498,0.453,0.115,0.503,0
PB_186043_PB_188779_PB_191198,0.469,0.216,0.341,0.233,0.088,0.327,0.313,0.434,0.138,0.408,0.484,0.141,0.291,0.57,0.518,0.367,0.522,0.516,0.447,0.387,0.126,0.444,0
PB_186043_PB_188779_PB_196417,0.364,0.241,0.301,0.255,0.078,0.114,0.396,0.379,0.142,0.358,0.422,0.1,0.249,0.439,0.352,0.195,0.403,0.513,0.332,0.267,0.169,0.327,0
PB_186043_PB_189007_PB_193606,0.453,0.223,0.36,0.279,0.054,0.12,0.404,0.425,0.165,0.402,0.473,0.183,0.261,0.521,0.439,0.28,0.488,0.6,0.371,0.354,0.085,0.357,0
PB_186043_PB_189007_PB_196417,0.453,0.223,0.36,0.279,0.056,0.121,0.404,0.426,0.165,0.403,0.474,0.183,0.263,0.522,0.439,0.28,0.489,0.599,0.372,0.354,0.084,0.358,0
PB_186043_PB_189342_PB_190349,0.48,0.227,0.345,0.242,0.095,0.331,0.337,0.433,0.158,0.406,0.486,0.14,0.309,0.587,0.538,0.391,0.537,0.533,0.471,0.401,0.124,0.469,0
PB_186043_PB_189369_PB_190373,0.49,0.201,0.36,0.236,0.092,0.332,0.31,0.448,0.147,0.422,0.497,0.169,0.286,0.59,0.534,0.382,0.542,0.535,0.453,0.408,0.106,0.445,0
PB_186043_PB_189386_PB_193606,0.26,0.206,0.207,0.212,0.041,0.157,0.378,0.239,0.05,0.226,0.265,0.071,0.136,0.323,0.239,0.131,0.299,0.413,0.289,0.228,0.057,0.205,0
PB_186043_PB_189386_PB_196417,0.26,0.205,0.206,0.211,0.041,0.157,0.378,0.24,0.048,0.225,0.267,0.071,0.138,0.323,0.239,0.132,0.299,0.412,0.29,0.229,0.058,0.206,0
PB_186043_PB_189496_PB_193606,0.259,0.205,0.209,0.218,0.041,0.157,0.381,0.243,0.049,0.23,0.266,0.071,0.143,0.322,0.238,0.131,0.295,0.421,0.292,0.211,0.057,0.195,0
PB_186043_PB_189496_PB_196417,0.259,0.205,0.209,0.218,0.041,0.157,0.381,0.244,0.048,0.229,0.268,0.071,0.145,0.322,0.239,0.131,0.295,0.42,0.293,0.211,0.057,0.195,0
PB_186043_PB_189941_PB_193606,0.469,0.214,0.372,0.279,0.052,0.121,0.397,0.44,0.173,0.417,0.487,0.203,0.246,0.534,0.453,0.298,0.504,0.614,0.366,0.37,0.066,0.353,0
PB_186043_PB_189941_PB_196417,0.47,0.214,0.372,0.279,0.055,0.122,0.396,0.441,0.172,0.418,0.488,0.203,0.248,0.535,0.453,0.299,0.504,0.613,0.367,0.37,0.066,0.353,0
PB_186043_PB_190349_PB_190373,0.5,0.204,0.361,0.243,0.095,0.332,0.322,0.448,0.158,0.421,0.498,0.173,0.295,0.602,0.549,0.398,0.554,0.548,0.466,0.419,0.109,0.459,0
PB_186043_PB_190349_PB_191198,0.484,0.22,0.347,0.244,0.094,0.331,0.333,0.435,0.154,0.409,0.488,0.146,0.306,0.588,0.54,0.392,0.539,0.535,0.467,0.404,0.119,0.465,0
PB_186043_PB_190349_PB_196417,0.383,0.236,0.311,0.263,0.086,0.118,0.404,0.386,0.156,0.366,0.43,0.117,0.255,0.459,0.372,0.214,0.423,0.534,0.341,0.287,0.15,0.339,0
PB_186043_PB_190373_PB_191198,0.509,0.208,0.369,0.246,0.092,0.33,0.331,0.454,0.161,0.428,0.507,0.176,0.299,0.612,0.561,0.411,0.563,0.558,0.476,0.428,0.115,0.469,0
PB_186043_PB_190373_PB_193606,0.417,0.232,0.335,0.266,0.075,0.118,0.411,0.409,0.168,0.389,0.454,0.149,0.253,0.49,0.404,0.246,0.454,0.566,0.359,0.319,0.121,0.351,0
PB_186043_PB_190373_PB_196417,0.417,0.232,0.335,0.266,0.077,0.119,0.41,0.41,0.167,0.39,0.455,0.149,0.255,0.49,0.404,0.246,0.455,0.566,0.359,0.32,0.121,0.352,0
PB_186043_PB_191187_PB_191770,0.653,0.244,0.428,0.298,0.065,0.379,0.434,0.479,0.16,0.447,0.554,0.226,0.479,0.818,0.766,0.555,0.765,0.765,0.629,0.634,0.203,0.659,0
PB_186043_PB_191187_PB_193606,0.475,0.258,0.356,0.303,0.034,0.112,0.476,0.405,0.166,0.384,0.46,0.158,0.336,0.582,0.49,0.274,0.544,0.677,0.426,0.41,0.106,0.43,0
PB_186043_PB_191187_PB_196417,0.475,0.257,0.356,0.302,0.037,0.112,0.476,0.406,0.164,0.385,0.462,0.159,0.338,0.582,0.49,0.274,0.545,0.677,0.426,0.411,0.105,0.431,0
PB_186043_PB_191198_PB_196417,0.395,0.234,0.321,0.263,0.084,0.117,0.406,0.394,0.156,0.374,0.439,0.127,0.252,0.469,0.383,0.224,0.433,0.545,0.346,0.298,0.141,0.345,0
PB_186043_PB_191584_PB_193606,0.533,0.205,0.383,0.304,0.045,0.118,0.4,0.459,0.192,0.442,0.504,0.257,0.225,0.591,0.491,0.355,0.571,0.67,0.39,0.439,0.095,0.356,0
PB_186043_PB_191584_PB_196417,0.533,0.204,0.383,0.303,0.047,0.119,0.4,0.46,0.191,0.443,0.506,0.258,0.226,0.591,0.492,0.355,0.572,0.67,0.391,0.44,0.095,0.356,0
PB_186043_PB_193606_PB_196417,0.396,0.308,0.294,0.321,0.06,0.121,0.501,0.328,0.168,0.293,0.394,0.137,0.318,0.49,0.403,0.205,0.45,0.618,0.355,0.31,0.165,0.349,0
PB_186145_PB_186197_PB_186369,0.459,0.206,0.273,0.224,0.075,0.349,0.274,0.343,0.158,0.319,0.395,0.068,0.355,0.51,0.501,0.374,0.451,0.451,0.439,0.321,0.144,0.415,0
PB_186145_PB_186197_PB_186579,0.461,0.207,0.278,0.225,0.078,0.348,0.277,0.346,0.16,0.323,0.397,0.066,0.357,0.514,0.503,0.376,0.456,0.455,0.442,0.325,0.145,0.418,0
PB_186145_PB_186197_PB_186798,0.461,0.207,0.278,0.225,0.078,0.348,0.277,0.346,0.16,0.323,0.397,0.066,0.357,0.514,0.503,0.376,0.456,0.455,0.442,0.325,0.145,0.418,0
PB_186145_PB_186197_PB_186843,0.453,0.208,0.256,0.223,0.068,0.353,0.27,0.328,0.149,0.301,0.381,0.071,0.35,0.494,0.488,0.366,0.431,0.429,0.43,0.3,0.156,0.402,0
PB_186145_PB_186197_PB_186987,0.462,0.207,0.277,0.226,0.077,0.348,0.277,0.347,0.16,0.324,0.398,0.065,0.357,0.515,0.504,0.376,0.457,0.456,0.443,0.326,0.143,0.419,0
PB_186145_PB_186197_PB_187553,0.446,0.201,0.241,0.209,0.086,0.344,0.248,0.313,0.128,0.289,0.367,0.067,0.32,0.451,0.454,0.343,0.397,0.384,0.418,0.262,0.129,0.372,0
PB_186145_PB_186197_PB_188945,0.461,0.208,0.277,0.226,0.079,0.346,0.278,0.349,0.159,0.326,0.4,0.066,0.358,0.516,0.505,0.376,0.46,0.46,0.442,0.328,0.14,0.42,0
PB_186145_PB_186197_PB_193606,0.305,0.211,0.241,0.237,0.072,0.133,0.336,0.297,0.13,0.274,0.341,0.111,0.257,0.359,0.311,0.155,0.32,0.427,0.29,0.183,0.152,0.268,0
PB_186145_PB_186197_PB_196417,0.305,0.211,0.241,0.237,0.074,0.133,0.335,0.298,0.13,0.275,0.342,0.111,0.259,0.359,0.311,0.155,0.32,0.426,0.29,0.184,0.152,0.268,0
PB_186145_PB_186369_PB_186579,0.641,0.291,0.357,0.297,0.077,0.385,0.414,0.383,0.194,0.331,0.47,0.117,0.511,0.773,0.763,0.557,0.695,0.689,0.601,0.564,0.222,0.601,0
PB_186145_PB_186369_PB_186602,0.456,0.211,0.276,0.225,0.073,0.344,0.28,0.349,0.155,0.324,0.4,0.07,0.351,0.51,0.501,0.371,0.456,0.456,0.447,0.325,0.152,0.419,0
PB_186145_PB_186369_PB_186798,0.641,0.291,0.357,0.297,0.077,0.385,0.414,0.383,0.194,0.331,0.47,0.117,0.511,0.773,0.763,0.557,0.695,0.689,0.601,0.564,0.222,0.601,0
PB_186145_PB_186369_PB_186843,0.64,0.29,0.35,0.296,0.079,0.387,0.41,0.377,0.19,0.325,0.467,0.116,0.51,0.77,0.762,0.557,0.691,0.686,0.599,0.561,0.222,0.598,0
PB_186145_PB_186369_PB_187553,0.457,0.219,0.289,0.226,0.079,0.338,0.299,0.369,0.162,0.344,0.419,0.07,0.35,0.529,0.511,0.373,0.475,0.476,0.458,0.343,0.154,0.438,0
PB_186145_PB_186369_PB_188779,0.463,0.225,0.334,0.231,0.082,0.334,0.32,0.416,0.162,0.391,0.466,0.101,0.337,0.58,0.547,0.39,0.528,0.528,0.473,0.393,0.135,0.46,0
PB_186145_PB_186369_PB_188945,0.639,0.289,0.353,0.296,0.074,0.382,0.413,0.386,0.188,0.337,0.473,0.12,0.511,0.772,0.76,0.554,0.696,0.692,0.601,0.565,0.217,0.6,0
PB_186145_PB_186369_PB_190349,0.486,0.217,0.347,0.242,0.09,0.339,0.33,0.425,0.181,0.4,0.477,0.122,0.343,0.605,0.572,0.416,0.553,0.553,0.485,0.418,0.116,0.475,0
PB_186145_PB_186369_PB_190373,0.526,0.21,0.376,0.253,0.079,0.336,0.337,0.454,0.196,0.429,0.507,0.162,0.346,0.643,0.611,0.455,0.593,0.593,0.507,0.458,0.137,0.49,0
PB_186145_PB_186369_PB_191187,0.646,0.237,0.392,0.291,0.067,0.387,0.398,0.432,0.155,0.398,0.508,0.198,0.483,0.789,0.764,0.555,0.727,0.723,0.609,0.597,0.209,0.617,0
PB_186145_PB_186369_PB_191198,0.499,0.213,0.359,0.246,0.088,0.338,0.332,0.435,0.182,0.411,0.488,0.135,0.341,0.617,0.586,0.43,0.566,0.567,0.492,0.431,0.119,0.483,0
PB_186145_PB_186369_PB_191770,0.648,0.228,0.398,0.287,0.066,0.387,0.395,0.439,0.155,0.407,0.514,0.215,0.478,0.791,0.766,0.555,0.733,0.728,0.613,0.603,0.209,0.623,0
PB_186145_PB_186369_PB_193606,0.421,0.279,0.31,0.304,0.04,0.097,0.463,0.34,0.185,0.311,0.404,0.112,0.342,0.529,0.465,0.236,0.483,0.627,0.392,0.346,0.142,0.38,0
PB_186145_PB_186369_PB_196417,0.421,0.278,0.31,0.303,0.039,0.098,0.463,0.342,0.184,0.312,0.405,0.112,0.344,0.529,0.466,0.237,0.484,0.626,0.393,0.347,0.142,0.381,0
PB_186145_PB_186579_PB_186602,0.458,0.212,0.281,0.227,0.077,0.343,0.283,0.352,0.158,0.328,0.402,0.068,0.353,0.514,0.503,0.373,0.46,0.459,0.449,0.329,0.152,0.422,0
PB_186145_PB_186579_PB_186798,0.641,0.291,0.357,0.297,0.077,0.385,0.414,0.383,0.194,0.331,0.47,0.117,0.511,0.773,0.763,0.557,0.695,0.689,0.601,0.564,0.222,0.601,0
PB_186145_PB_186579_PB_186843,0.641,0.291,0.357,0.297,0.077,0.385,0.414,0.383,0.194,0.331,0.47,0.117,0.511,0.773,0.763,0.557,0.695,0.689,0.601,0.564,0.222,0.601,0
PB_186145_PB_186579_PB_187553,0.459,0.22,0.294,0.227,0.083,0.337,0.301,0.371,0.165,0.348,0.422,0.069,0.351,0.532,0.513,0.375,0.48,0.479,0.46,0.347,0.154,0.441,0
PB_186145_PB_186579_PB_188779,0.465,0.226,0.338,0.232,0.086,0.333,0.323,0.419,0.165,0.395,0.468,0.101,0.338,0.584,0.549,0.392,0.531,0.531,0.476,0.396,0.135,0.463,0
PB_186145_PB_186579_PB_188945,0.639,0.289,0.353,0.296,0.074,0.382,0.413,0.386,0.188,0.337,0.473,0.12,0.511,0.772,0.76,0.554,0.696,0.692,0.601,0.565,0.217,0.6,0
PB_186145_PB_186579_PB_190349,0.488,0.218,0.351,0.243,0.095,0.338,0.332,0.427,0.184,0.404,0.479,0.122,0.345,0.609,0.574,0.418,0.556,0.556,0.487,0.421,0.117,0.478,0
PB_186145_PB_186579_PB_190373,0.529,0.211,0.38,0.254,0.083,0.335,0.339,0.455,0.198,0.432,0.508,0.162,0.348,0.646,0.613,0.456,0.596,0.596,0.509,0.461,0.137,0.492,0
PB_186145_PB_186579_PB_191187,0.646,0.237,0.392,0.291,0.067,0.387,0.398,0.432,0.155,0.398,0.508,0.198,0.483,0.789,0.764,0.555,0.727,0.723,0.609,0.597,0.209,0.617,0
PB_186145_PB_186579_PB_191198,0.503,0.214,0.363,0.247,0.093,0.337,0.334,0.437,0.184,0.414,0.489,0.134,0.343,0.62,0.588,0.431,0.57,0.57,0.494,0.435,0.12,0.485,0
PB_186145_PB_186579_PB_191770,0.648,0.228,0.398,0.287,0.066,0.387,0.395,0.439,0.155,0.407,0.514,0.215,0.478,0.791,0.766,0.555,0.733,0.728,0.613,0.603,0.209,0.623,0
PB_186145_PB_186579_PB_193606,0.425,0.28,0.314,0.304,0.039,0.099,0.464,0.343,0.188,0.315,0.406,0.111,0.343,0.533,0.468,0.239,0.487,0.63,0.396,0.35,0.143,0.384,0
PB_186145_PB_186579_PB_196417,0.425,0.279,0.314,0.304,0.038,0.099,0.464,0.345,0.186,0.316,0.407,0.111,0.345,0.533,0.469,0.24,0.488,0.629,0.396,0.351,0.143,0.385,0
PB_186145_PB_186602_PB_186798,0.458,0.212,0.281,0.227,0.077,0.343,0.283,0.352,0.158,0.328,0.402,0.068,0.353,0.514,0.503,0.373,0.46,0.459,0.449,0.329,0.152,0.422,0
PB_186145_PB_186602_PB_186843,0.45,0.214,0.259,0.225,0.066,0.348,0.277,0.334,0.147,0.307,0.387,0.073,0.346,0.494,0.488,0.363,0.436,0.434,0.438,0.305,0.163,0.407,0
PB_186145_PB_186602_PB_186987,0.459,0.213,0.28,0.227,0.076,0.343,0.284,0.353,0.157,0.329,0.403,0.067,0.354,0.515,0.504,0.374,0.461,0.461,0.45,0.33,0.15,0.423,0
PB_186145_PB_186602_PB_187553,0.445,0.206,0.245,0.21,0.086,0.342,0.253,0.318,0.124,0.295,0.373,0.067,0.318,0.452,0.455,0.341,0.4,0.388,0.422,0.264,0.136,0.378,0
PB_186145_PB_186602_PB_188945,0.459,0.214,0.28,0.227,0.078,0.341,0.284,0.355,0.157,0.332,0.405,0.068,0.354,0.517,0.505,0.373,0.464,0.464,0.45,0.332,0.147,0.424,0
PB_186145_PB_186602_PB_193606,0.307,0.216,0.244,0.239,0.071,0.128,0.341,0.301,0.129,0.278,0.345,0.112,0.255,0.36,0.311,0.153,0.324,0.431,0.295,0.187,0.158,0.273,0
PB_186145_PB_186602_PB_196417,0.307,0.216,0.243,0.239,0.073,0.129,0.341,0.302,0.128,0.279,0.346,0.112,0.257,0.361,0.311,0.153,0.324,0.43,0.296,0.187,0.158,0.273,0
PB_186145_PB_186798_PB_186843,0.641,0.291,0.357,0.297,0.077,0.385,0.414,0.383,0.194,0.331,0.47,0.117,0.511,0.773,0.763,0.557,0.695,0.689,0.601,0.564,0.222,0.601,0
PB_186145_PB_186798_PB_187553,0.459,0.22,0.294,0.227,0.083,0.337,0.301,0.371,0.165,0.348,0.422,0.069,0.351,0.532,0.513,0.375,0.48,0.479,0.46,0.347,0.154,0.441,0
PB_186145_PB_186798_PB_188779,0.465,0.226,0.338,0.232,0.086,0.333,0.323,0.419,0.165,0.395,0.468,0.101,0.338,0.584,0.549,0.392,0.531,0.531,0.476,0.396,0.135,0.463,0
PB_186145_PB_186798_PB_188945,0.639,0.289,0.353,0.296,0.074,0.382,0.413,0.386,0.188,0.337,0.473,0.12,0.511,0.772,0.76,0.554,0.696,0.692,0.601,0.565,0.217,0.6,0
PB_186145_PB_186798_PB_190349,0.488,0.218,0.351,0.243,0.095,0.338,0.332,0.427,0.184,0.404,0.479,0.122,0.345,0.609,0.574,0.418,0.556,0.556,0.487,0.421,0.117,0.478,0
PB_186145_PB_186798_PB_190373,0.529,0.211,0.38,0.254,0.083,0.335,0.339,0.455,0.198,0.432,0.508,0.162,0.348,0.646,0.613,0.456,0.596,0.596,0.509,0.461,0.137,0.492,0
PB_186145_PB_186798_PB_191187,0.646,0.237,0.392,0.291,0.067,0.387,0.398,0.432,0.155,0.398,0.508,0.198,0.483,0.789,0.764,0.555,0.727,0.723,0.609,0.597,0.209,0.617,0
PB_186145_PB_186798_PB_191198,0.503,0.214,0.363,0.247,0.093,0.337,0.334,0.437,0.184,0.414,0.489,0.134,0.343,0.62,0.588,0.431,0.57,0.57,0.494,0.435,0.12,0.485,0
PB_186145_PB_186798_PB_191770,0.648,0.228,0.398,0.287,0.066,0.387,0.395,0.439,0.155,0.407,0.514,0.215,0.478,0.791,0.766,0.555,0.733,0.728,0.613,0.603,0.209,0.623,0
PB_186145_PB_186798_PB_193606,0.425,0.28,0.314,0.304,0.039,0.099,0.464,0.343,0.188,0.315,0.406,0.111,0.343,0.533,0.468,0.239,0.487,0.63,0.396,0.35,0.143,0.384,0
PB_186145_PB_186798_PB_196417,0.425,0.279,0.314,0.304,0.038,0.099,0.464,0.345,0.186,0.316,0.407,0.111,0.345,0.533,0.469,0.24,0.488,0.629,0.396,0.351,0.143,0.385,0
PB_186145_PB_186843_PB_187553,0.451,0.222,0.274,0.225,0.072,0.342,0.296,0.355,0.154,0.328,0.408,0.073,0.344,0.512,0.499,0.365,0.457,0.455,0.45,0.324,0.166,0.427,0
PB_186145_PB_186843_PB_188779,0.457,0.228,0.32,0.23,0.075,0.338,0.317,0.405,0.154,0.377,0.458,0.096,0.331,0.566,0.537,0.383,0.511,0.51,0.466,0.376,0.145,0.45,0
PB_186145_PB_186843_PB_188945,0.639,0.289,0.353,0.296,0.074,0.382,0.413,0.386,0.188,0.337,0.473,0.12,0.511,0.772,0.76,0.554,0.696,0.692,0.601,0.565,0.217,0.6,0
PB_186145_PB_186843_PB_190349,0.481,0.22,0.333,0.242,0.083,0.342,0.327,0.414,0.174,0.387,0.468,0.118,0.338,0.592,0.564,0.41,0.538,0.537,0.478,0.403,0.121,0.466,0
PB_186145_PB_186843_PB_190373,0.52,0.213,0.364,0.253,0.072,0.34,0.335,0.444,0.19,0.417,0.5,0.161,0.34,0.632,0.605,0.451,0.58,0.579,0.501,0.445,0.137,0.481,0
PB_186145_PB_186843_PB_191187,0.646,0.237,0.392,0.291,0.067,0.387,0.398,0.432,0.155,0.398,0.508,0.198,0.483,0.789,0.764,0.555,0.727,0.723,0.609,0.597,0.209,0.617,0
PB_186145_PB_186843_PB_191198,0.494,0.217,0.346,0.246,0.081,0.341,0.329,0.425,0.174,0.398,0.479,0.132,0.336,0.605,0.578,0.425,0.552,0.551,0.485,0.417,0.115,0.473,0
PB_186145_PB_186843_PB_191770,0.648,0.228,0.398,0.287,0.066,0.387,0.395,0.439,0.155,0.407,0.514,0.215,0.478,0.791,0.766,0.555,0.733,0.728,0.613,0.603,0.209,0.623,0
