ecozone,ecoprovince,ecoregion,species,eco_cells,spp_cells,pct_range,min,mean,median,p80,p90,p95,max,std_dev
12,12.2,181,cawa,2148,2148,0,0.0025,0.003,0.0029,0.0032,0.0033,0.0034,0.0048,2e-4
12,12.2,181,cmwa,2148,2148,0,0.0089,0.012,0.0117,0.013,0.0139,0.0149,0.0205,0.0015
12,12.2,181,osfl,2148,2148,100,0.006,0.0084,0.0083,0.0092,0.0099,0.0103,0.0118,0.001
12,12.2,181,pigr,2148,2148,100,0.0059,0.0129,0.0139,0.0158,0.0166,0.0172,0.0295,0.0036
12,12.2,181,rubl,2148,2148,100,0.0037,0.0091,0.0063,0.0152,0.0192,0.0199,0.038,0.0058
12,12.2,181,swth,2148,2148,100,0.1091,0.3551,0.3696,0.4269,0.4525,0.4686,0.5302,0.08
12,12.2,181,wwcr,2148,2148,100,0.0774,0.1253,0.1231,0.1434,0.1505,0.1556,0.2352,0.0187
12,12.2,181,caribou,2148,0,0,Inf,NaN,NA,NA,NA,NA,-Inf,NA
12,12.2,181,AllBirds,2148,2148,100,3.1173,3.5026,3.4835,3.6409,3.7195,3.7806,4.229,0.1599
12,12.2,181,ForestBirds,2148,2148,100,2.1174,2.5785,2.5416,2.7535,2.8602,2.9451,3.358,0.1973
12,12.2,181,AllWaterfowl,2148,2148,100,0.176,0.4044,0.3861,0.5069,0.5669,0.6301,1.0211,0.1259
12,12.2,181,CavityNesters,2148,2148,100,0.0654,0.1796,0.1621,0.2324,0.2788,0.324,0.6179,0.0744
12,12.2,181,GroundNesters,2148,2148,100,0.0881,0.1653,0.1648,0.1961,0.2131,0.2242,0.3055,0.0364
12,12.2,181,OverwaterNesters,2148,2148,100,0.02,0.0595,0.0572,0.0788,0.0894,0.0987,0.1679,0.0226
12,12.3,183,blbw,2368,2368,0,0.0028,0.0073,0.0078,0.0084,0.0087,0.0089,0.0097,0.0014
12,12.3,183,boch,2368,2368,100,0.0453,0.0982,0.094,0.1232,0.1379,0.1553,0.316,0.0327
12,12.3,183,brcr,2368,2368,0,0.0118,0.0176,0.0169,0.0204,0.022,0.0231,0.031,0.0031
12,12.3,183,btnw,2368,2368,0,0.0048,0.0108,0.0104,0.0123,0.0139,0.0154,0.0284,0.0026
12,12.3,183,cawa,2368,2368,0,0.0024,0.003,0.003,0.0033,0.0034,0.0037,0.0052,3e-4
12,12.3,183,cmwa,2368,2368,0,0.0067,0.0119,0.0121,0.013,0.0135,0.0141,0.023,0.0016
12,12.3,183,osfl,2368,2368,100,0.0052,0.0082,0.0077,0.0093,0.0113,0.0125,0.0157,0.0019
12,12.3,183,pigr,2368,2368,100,0.0061,0.0154,0.0151,0.0174,0.019,0.0205,0.0371,0.0029
12,12.3,183,rubl,2368,2368,100,0.0036,0.0043,0.0041,0.0042,0.0046,0.0053,0.0079,5e-4
12,12.3,183,swth,2368,2368,100,0.1311,0.207,0.1999,0.232,0.2517,0.2687,0.3642,0.033
12,12.3,183,wwcr,2368,2368,100,0.0524,0.0896,0.0866,0.0983,0.1066,0.1147,0.2093,0.0164
12,12.3,183,caribou,2368,19,1,0.5848,0.707,0.7072,0.7681,0.7949,0.7998,0.8287,0.0688
12,12.3,183,AllBirds,2368,2368,100,3.1326,3.9052,3.9444,4.1647,4.2595,4.3558,4.7714,0.2985
12,12.3,183,ForestBirds,2368,2368,100,2.23,2.9626,2.967,3.1452,3.228,3.3041,3.7054,0.2146
12,12.3,183,AllWaterfowl,2368,2368,100,0.1631,0.2988,0.2943,0.3551,0.3894,0.4165,0.6965,0.0694
12,12.3,183,CavityNesters,2368,2368,100,0.0359,0.093,0.0884,0.1121,0.1265,0.1416,0.3959,0.0316
12,12.3,183,GroundNesters,2368,2368,100,0.0888,0.1552,0.1546,0.1824,0.1961,0.208,0.3101,0.0306
12,12.3,183,OverwaterNesters,2368,2368,100,0.0227,0.0506,0.048,0.0639,0.0739,0.0837,0.1389,0.0172
14,14.1,199,blbw,2179,2179,0,0.0029,0.0072,0.0075,0.0083,0.0085,0.0087,0.0116,0.0012
14,14.1,199,boch,2179,2179,100,0.0347,0.0599,0.0519,0.0736,0.0925,0.1006,0.1482,0.0187
14,14.1,199,brcr,2179,2179,9,0.011,0.0132,0.0131,0.0144,0.0153,0.0159,0.0201,0.0014
14,14.1,199,btnw,2179,2179,0,0.004,0.0114,0.0109,0.0151,0.018,0.0201,0.0293,0.0046
14,14.1,199,cawa,2179,2179,0,0.0026,0.0039,0.0039,0.0042,0.0044,0.0047,0.0088,5e-4
14,14.1,199,cmwa,2179,2179,0,0.0049,0.0102,0.0092,0.0126,0.0148,0.0162,0.046,0.0035
14,14.1,199,osfl,2179,2179,100,0.0028,0.009,0.0094,0.0101,0.0106,0.0109,0.0121,0.0015
14,14.1,199,pigr,2179,2179,100,0.0044,0.0141,0.0146,0.0165,0.0187,0.0207,0.0596,0.0045
14,14.1,199,rubl,2179,2179,100,0.0031,0.004,0.004,0.0042,0.0042,0.0043,0.0044,3e-4
14,14.1,199,swth,2179,2179,100,0.169,0.2731,0.2636,0.3192,0.3596,0.382,0.4576,0.0546
14,14.1,199,wwcr,2179,2179,100,0.0414,0.0611,0.0578,0.0739,0.0813,0.0853,0.1174,0.0132
14,14.1,199,caribou,2179,0,0,Inf,NaN,NA,NA,NA,NA,-Inf,NA
14,14.1,199,AllBirds,2179,2179,100,2.961,4.1771,4.0929,4.5795,4.774,4.9676,5.6095,0.447
14,14.1,199,ForestBirds,2179,2179,100,1.9151,3.0875,3.0709,3.3263,3.4634,3.5689,3.9201,0.2927
14,14.1,199,AllWaterfowl,2179,2179,100,0.1305,0.2374,0.2307,0.2733,0.3036,0.3379,0.5035,0.0526
14,14.1,199,CavityNesters,2179,2179,100,0.0247,0.06,0.0526,0.0704,0.0867,0.1142,0.253,0.0285
14,14.1,199,GroundNesters,2179,2179,100,0.0813,0.1426,0.1435,0.1624,0.1729,0.1816,0.2188,0.0236
14,14.1,199,OverwaterNesters,2179,2179,100,0.0166,0.0347,0.0338,0.0418,0.0464,0.05,0.0649,0.0083
14,14.1,200,blbw,2321,2321,0,0.0026,0.0081,0.0084,0.0093,0.0099,0.0104,0.0226,0.002
14,14.1,200,boch,2321,2321,100,0.0329,0.0716,0.0645,0.0914,0.1056,0.1193,0.2734,0.027
14,14.1,200,brcr,2321,2321,7,0.0103,0.0138,0.0136,0.0142,0.0148,0.0155,0.0248,0.0012
14,14.1,200,btnw,2321,2321,0,0.0044,0.0223,0.0192,0.0316,0.0399,0.0468,0.0804,0.0126
14,14.1,200,cawa,2321,2321,0,0.0028,0.0045,0.0041,0.0049,0.0061,0.007,0.0118,0.0011
14,14.1,200,cmwa,2321,2321,0,0.0055,0.0098,0.0095,0.011,0.012,0.0128,0.0203,0.0017
14,14.1,200,osfl,2321,2321,100,0.0033,0.0083,0.0084,0.0093,0.0099,0.0104,0.0124,0.0013
14,14.1,200,pigr,2321,2321,100,0.0046,0.015,0.0147,0.0204,0.0251,0.0277,0.05,0.0071
14,14.1,200,rubl,2321,2321,100,0.0032,0.0039,0.004,0.0042,0.0042,0.0043,0.0045,3e-4
14,14.1,200,swth,2321,2321,100,0.1539,0.2674,0.2687,0.3074,0.3242,0.3349,0.4294,0.0438
14,14.1,200,wwcr,2321,2321,100,0.0406,0.0677,0.0665,0.0758,0.0818,0.0865,0.1056,0.0101
14,14.1,200,caribou,2321,14,1,0.3677,0.5471,0.5678,0.6609,0.6823,0.7114,0.7494,0.1238
14,14.1,200,AllBirds,2321,2321,100,3.21,4.4021,4.3127,4.904,5.1163,5.227,5.6289,0.4804
14,14.1,200,ForestBirds,2321,2321,100,2.0996,3.405,3.2885,3.9066,4.0639,4.1688,4.7747,0.4548
14,14.1,200,AllWaterfowl,2321,2321,100,0.1338,0.2618,0.2563,0.3066,0.3405,0.3724,0.7192,0.0651
14,14.1,200,CavityNesters,2321,2321,100,0.032,0.0887,0.0791,0.1105,0.1371,0.1613,0.3771,0.0396
14,14.1,200,GroundNesters,2321,2321,100,0.0755,0.1314,0.1324,0.1516,0.1606,0.1666,0.2415,0.0229
14,14.1,200,OverwaterNesters,2321,2321,100,0.0184,0.0418,0.0398,0.0503,0.0573,0.0636,0.1045,0.0119
14,14.4,207,blbw,2453,2453,0,0.0023,0.0065,0.007,0.0085,0.0089,0.0092,0.0108,0.0021
14,14.4,207,boch,2453,2453,100,0.0416,0.0869,0.0808,0.1089,0.1253,0.1407,0.2776,0.0299
14,14.4,207,brcr,2453,2453,89,0.0099,0.014,0.014,0.0149,0.0153,0.0159,0.0208,0.0012
14,14.4,207,btnw,2453,2453,1,0.003,0.0139,0.0142,0.0183,0.0209,0.0233,0.0501,0.0059
14,14.4,207,cawa,2453,2453,0,0.0024,0.0032,0.003,0.0037,0.004,0.0042,0.0075,6e-4
14,14.4,207,cmwa,2453,2453,27,0.0058,0.0104,0.0105,0.0117,0.0125,0.0134,0.0361,0.0022
14,14.4,207,osfl,2453,2453,100,0.0056,0.0089,0.0083,0.0106,0.0116,0.0125,0.0173,0.0019
14,14.4,207,pigr,2453,2453,100,0.0053,0.0191,0.0184,0.0222,0.0252,0.0281,0.0679,0.0058
14,14.4,207,rubl,2453,2453,100,0.0033,0.0041,0.0041,0.0042,0.0043,0.0044,0.0066,2e-4
14,14.4,207,swth,2453,2453,100,0.1127,0.2069,0.2026,0.2315,0.2502,0.2671,0.3157,0.0313
14,14.4,207,wwcr,2453,2453,100,0.0534,0.0833,0.0829,0.093,0.0983,0.1033,0.1577,0.0119
14,14.4,207,caribou,2453,75,3,0.0247,0.6854,0.7258,0.7817,0.826,0.8621,0.8974,0.1549
14,14.4,207,AllBirds,2453,2453,100,2.8585,4.0133,3.6971,4.6036,5.3394,5.8994,10.1209,0.8744
14,14.4,207,ForestBirds,2453,2453,100,2.0048,3.1707,2.8962,3.6399,4.2817,4.8288,9.0637,0.7592
14,14.4,207,AllWaterfowl,2453,2453,100,0.1328,0.2229,0.2177,0.2578,0.2805,0.3031,0.4656,0.0457
14,14.4,207,CavityNesters,2453,2453,100,0.0201,0.0418,0.0382,0.049,0.0595,0.0717,0.1859,0.016
14,14.4,207,GroundNesters,2453,2453,100,0.0853,0.1382,0.1364,0.1571,0.1698,0.179,0.2294,0.0234
14,14.4,207,OverwaterNesters,2453,2453,100,0.0233,0.043,0.0408,0.0526,0.0598,0.0661,0.1073,0.0122
15,15.1,215,blbw,4006,3945,0,0.0014,0.0033,0.0029,0.0043,0.0046,0.0048,0.0849,0.002
15,15.1,215,boch,4006,3945,99,0.0425,0.058,0.0559,0.0676,0.0704,0.0735,0.1933,0.0101
15,15.1,215,brcr,4006,3945,0,0.0134,0.0184,0.017,0.0224,0.0233,0.0236,0.0246,0.0033
15,15.1,215,btnw,4006,3945,0,0.0034,0.0048,0.0042,0.0059,0.0062,0.0063,0.0789,0.0021
15,15.1,215,cawa,4006,3945,0,0.0019,0.0029,0.0024,0.0038,0.004,0.0041,0.0218,9e-4
15,15.1,215,cmwa,4006,3945,0,0.0088,0.012,0.0121,0.013,0.0133,0.0135,0.0156,0.0011
15,15.1,215,osfl,4006,3945,12,0.0029,0.0067,0.0072,0.0076,0.0078,0.0078,0.0088,9e-4
15,15.1,215,pigr,4006,3945,98,0.0041,0.0184,0.0177,0.021,0.0226,0.0241,0.0982,0.0057
15,15.1,215,rubl,4006,3945,98,0.0033,0.0375,0.0383,0.0465,0.0514,0.0586,0.2851,0.0137
15,15.1,215,swth,4006,3945,54,0.0958,0.1282,0.1299,0.1432,0.1481,0.1505,0.189,0.0167
15,15.1,215,wwcr,4006,3945,53,0.0427,0.1296,0.1265,0.1592,0.1717,0.1832,0.3086,0.0308
15,15.1,215,caribou,4006,3952,99,0,0.8703,0.8991,0.9213,0.9287,0.934,0.9509,0.1013
15,15.1,215,AllBirds,4006,3945,98,3.4158,4.6591,4.7159,5.0668,5.2078,5.3452,6.4161,0.4606
15,15.1,215,ForestBirds,4006,3945,98,2.3183,3.3425,3.4495,3.7959,3.9469,4.0783,4.5592,0.5014
15,15.1,215,AllWaterfowl,4006,3958,99,0.1657,0.5591,0.5568,0.6659,0.7125,0.7577,0.9621,0.1235
15,15.1,215,CavityNesters,4006,3958,99,0.0202,0.0661,0.066,0.0779,0.0833,0.0884,0.1314,0.0138
15,15.1,215,GroundNesters,4006,3958,99,0.105,0.3541,0.3516,0.424,0.4568,0.4933,0.6355,0.0842
15,15.1,215,OverwaterNesters,4006,3958,99,0.0266,0.1389,0.1419,0.1724,0.1836,0.1914,0.2222,0.0353
15,15.2,216,blbw,8189,8189,0,0.0016,0.0038,0.004,0.0047,0.0049,0.005,0.0056,9e-4
15,15.2,216,boch,8189,8189,100,0.0481,0.0672,0.0674,0.0765,0.0783,0.0796,0.1831,0.0097
15,15.2,216,brcr,8189,8189,0,0.0133,0.022,0.0236,0.0247,0.0251,0.0254,0.0263,0.0037
15,15.2,216,btnw,8189,8189,1,0.0034,0.006,0.0063,0.0069,0.0072,0.0075,0.0084,0.0012
15,15.2,216,cawa,8189,8189,1,0.002,0.003,0.0026,0.0039,0.004,0.0041,0.0045,7e-4
15,15.2,216,cmwa,8189,8189,0,0.0076,0.0123,0.0123,0.0134,0.0139,0.0145,0.0211,0.0014
15,15.2,216,osfl,8189,8189,88,0.0049,0.0076,0.0076,0.0081,0.0085,0.0088,0.0116,7e-4
15,15.2,216,pigr,8189,8189,100,0.005,0.0134,0.0126,0.0177,0.0192,0.0218,0.0926,0.0059
15,15.2,216,rubl,8189,8189,100,0.0105,0.0445,0.0395,0.058,0.0717,0.0813,1.2399,0.0262
15,15.2,216,swth,8189,8189,87,0.0957,0.1539,0.1374,0.1958,0.2136,0.2237,0.2533,0.0361
15,15.2,216,wwcr,8189,8189,98,0.0883,0.1794,0.1715,0.2322,0.2718,0.2909,0.4391,0.0609
15,15.2,216,caribou,8189,8176,100,7e-4,0.8746,0.8919,0.9256,0.9341,0.9385,0.9516,0.0667
15,15.2,216,AllBirds,8189,8189,100,3.7718,4.9554,4.9889,5.4659,5.6193,5.7198,6.0418,0.5105
15,15.2,216,ForestBirds,8189,8189,100,2.5865,3.871,3.9183,4.448,4.6039,4.6917,4.9586,0.5583
15,15.2,216,AllWaterfowl,8189,8188,100,0.1253,0.4216,0.4174,0.5094,0.5654,0.6385,0.8392,0.1171
15,15.2,216,CavityNesters,8189,8188,100,0.0188,0.0654,0.0646,0.0835,0.0932,0.1008,0.1493,0.0209
15,15.2,216,GroundNesters,8189,8188,100,0.0807,0.2486,0.2414,0.3034,0.3407,0.39,0.5472,0.075
15,15.2,216,OverwaterNesters,8189,8188,100,0.0255,0.1077,0.1038,0.1295,0.1505,0.1761,0.2388,0.0337
15,15.2,217,blbw,11047,10942,0,0.0029,0.0187,0.0075,0.0229,0.046,0.0637,0.1658,0.0276
15,15.2,217,boch,11047,10942,100,0.0386,0.0814,0.0772,0.0823,0.098,0.1188,0.2864,0.0167
15,15.2,217,brcr,11047,10942,77,0.0241,0.0397,0.0412,0.0493,0.0517,0.0536,0.0675,0.0098
15,15.2,217,btnw,11047,10942,56,0.007,0.0186,0.014,0.0294,0.0317,0.0356,0.055,0.0104
15,15.2,217,cawa,11047,10942,86,0.0034,0.0094,0.0074,0.0152,0.019,0.0211,0.032,0.006
15,15.2,217,cmwa,11047,10942,20,0.0116,0.036,0.0282,0.0589,0.069,0.0734,0.1282,0.021
15,15.2,217,osfl,11047,10942,100,0.0026,0.0062,0.0058,0.0082,0.0091,0.011,0.018,0.0024
15,15.2,217,pigr,11047,10942,100,0.0033,0.0067,0.006,0.0076,0.0097,0.0123,0.0351,0.0033
15,15.2,217,rubl,11047,10942,100,0.0031,0.0086,0.005,0.0119,0.0173,0.0295,0.0731,0.0085
15,15.2,217,swth,11047,10942,100,0.1407,0.2317,0.2317,0.2491,0.2589,0.2632,0.2996,0.0218
15,15.2,217,wwcr,11047,10942,100,0.0349,0.1367,0.1327,0.171,0.1933,0.2085,0.3661,0.0402
15,15.2,217,caribou,11047,11001,100,0,0.8212,0.8523,0.8987,0.913,0.9214,0.9467,0.1099
15,15.2,217,AllBirds,11047,10942,99,4.0392,5.1408,5.1439,5.5973,5.7993,5.9245,6.8268,0.501
15,15.2,217,ForestBirds,11047,10942,99,2.9214,4.1682,4.1273,4.7291,4.9296,5.0697,6.0621,0.5705
15,15.2,217,AllWaterfowl,11047,11008,100,0.0971,0.2715,0.2601,0.3633,0.4096,0.4409,0.5959,0.0973
15,15.2,217,CavityNesters,11047,11008,100,0.0206,0.0782,0.0729,0.1017,0.1235,0.1438,0.3065,0.0343
15,15.2,217,GroundNesters,11047,11008,100,0.053,0.1339,0.1253,0.1744,0.2009,0.2256,0.3435,0.0494
15,15.2,217,OverwaterNesters,11047,11008,100,0.0165,0.0594,0.0499,0.0893,0.1002,0.109,0.138,0.028
