zone,species,area,data,pct,min,mean,median,p80,p90,p95,max
109,brcr,2652,2444,92,0.0134,0.0141,0.014,0.0144,0.0146,0.0147,0.0156
109,btnw,2652,2444,92,0.012,0.0851,0.096,0.1172,0.126,0.1339,0.1781
109,cawa,2652,2444,92,0.0037,0.0054,0.0052,0.0063,0.007,0.0073,0.0087
109,cmwa,2652,2444,92,0.0064,0.0086,0.0086,0.0089,0.0091,0.0092,0.0096
109,osfl,2652,2444,92,0.0038,0.0061,0.006,0.007,0.0077,0.0083,0.0092
109,pigr,2652,2444,92,0.0042,0.0143,0.0147,0.018,0.0199,0.0228,0.0471
109,rubl,2652,2444,92,0.0032,0.0035,0.0035,0.0036,0.0037,0.0039,0.0042
109,swth,2652,2444,92,0.1431,0.2063,0.2099,0.2278,0.2361,0.2423,0.2606
109,wwcr,2652,2444,92,0.0404,0.0681,0.0705,0.0739,0.0754,0.0768,0.0998
112,blbw,7432,7352,99,0.0039,0.0284,0.0179,0.0416,0.07,0.0945,0.1354
112,boch,7432,7352,99,0.0317,0.0733,0.0575,0.0912,0.1251,0.169,0.2039
112,brcr,7432,7352,99,0.0132,0.0141,0.014,0.0144,0.0147,0.0149,0.0152
112,btnw,7432,7352,99,0.0153,0.0977,0.0933,0.1159,0.1307,0.1448,0.2115
112,cawa,7432,7352,99,0.004,0.0068,0.0067,0.0083,0.0089,0.0096,0.0122
112,cmwa,7432,7352,99,0.0068,0.0087,0.0087,0.009,0.0092,0.0093,0.0097
112,osfl,7432,7352,99,0.0033,0.0058,0.0058,0.0071,0.0076,0.008,0.0091
112,pigr,7432,7352,99,0.0037,0.0073,0.0055,0.0077,0.016,0.0189,0.0277
112,rubl,7432,7352,99,0.0032,0.0035,0.0034,0.0035,0.0036,0.0037,0.004
112,swth,7432,7352,99,0.1605,0.2358,0.2345,0.2622,0.2738,0.2821,0.3054
112,wwcr,7432,7352,99,0.0267,0.0594,0.0627,0.0698,0.0731,0.0755,0.0917
113,blbw,1176,1016,86,0.0082,0.0209,0.0138,0.0307,0.0384,0.0467,0.0968
113,boch,1176,1016,86,0.0386,0.053900000000000003,0.0513,0.0575,0.0617,0.0738,0.1092
113,brcr,1176,1016,86,0.0131,0.0139,0.0138,0.0145,0.0146,0.0147,0.0149
113,btnw,1176,1016,86,0.0446,0.0773,0.0768,0.0889,0.0931,0.0987,0.1331
113,cawa,1176,1016,86,0.0045,0.0068,0.0066,0.0078,0.0084,0.0089,0.0104
113,cmwa,1176,1016,86,0.0076,0.0085,0.0085,0.0088,0.009,0.0091,0.0095
113,osfl,1176,1016,86,0.0034,0.0058,0.006,0.0069,0.0074,0.0076,0.008
113,pigr,1176,1016,86,0.0037,0.0053,0.0053,0.0061,0.0066,0.0068,0.0082
113,rubl,1176,1016,86,0.0033,0.0034,0.0034,0.0034,0.0035,0.0036,0.0039
113,swth,1176,1016,86,0.1825,0.2378,0.2354,0.2627,0.2703,0.2762,0.2895
113,wwcr,1176,1016,86,0.0343,0.0588,0.0598,0.07,0.073,0.074,0.0857
114,blbw,8684,8280,95,0.0021,0.007,0.0052,0.0094,0.0126,0.0171,0.0429
114,boch,8684,8280,95,0.0498,0.1037,0.094,0.1283,0.1497,0.1631,0.2054
114,brcr,8684,8280,95,0.0119,0.0144,0.0144,0.0148,0.0152,0.0155,0.0166
114,btnw,8684,8280,95,0.0067,0.0413,0.0258,0.0765,0.0914,0.1019,0.1506
114,cawa,8684,8280,95,0.0033,0.005,0.0049,0.0057,0.0062,0.0066,0.0079
114,cmwa,8684,8280,95,0.0065,0.0085,0.0084,0.0087,0.0088,0.009,0.0093
114,osfl,8684,8280,95,0.0036,0.0063,0.0061,0.0073,0.008,0.0083,0.0093
114,pigr,8684,8280,95,0.0051,0.0138,0.0141,0.0167,0.0184,0.0202,0.0455
114,rubl,8684,8280,95,0.0032,0.0035,0.0034,0.0036,0.0037,0.0037,0.0041
114,swth,8684,8280,95,0.1193,0.1841,0.1847,0.2066,0.2181,0.2264,0.2597
114,wwcr,8684,8280,95,0.0428,0.0694,0.0681,0.0726,0.0743,0.0764,1.6382
115,blbw,116,116,100,0.0034,0.0042,0.0042,0.0045,0.0046,0.0046,0.0049
115,boch,116,116,100,0.0904,0.1168,0.1185,0.1286,0.1314,0.1374,0.1486
115,brcr,116,116,100,0.0138,0.0141,0.0141,0.0143,0.0144,0.0145,0.0149
115,btnw,116,116,100,0.0123,0.0174,0.0155,0.022,0.0232,0.0242,0.0251
115,cawa,116,116,100,0.0039,0.0043,0.0043,0.0044,0.0045,0.0045,0.0046
115,cmwa,116,116,100,0.0083,0.0085,0.0084,0.0086,0.0086,0.0087,0.0087
115,osfl,116,116,100,0.005,0.0054,0.0053,0.0055,0.0057,0.0058,0.0059
115,pigr,116,116,100,0.0116,0.0159,0.0155,0.0175,0.0183,0.0186,0.0193
115,rubl,116,116,100,0.0034,0.0034,0.0034,0.0035,0.0035,0.0035,0.0035
115,swth,116,116,100,0.1423,0.1506,0.1492,0.1552,0.1581,0.1609,0.1612
115,wwcr,116,116,100,0.0637,0.0671,0.0669,0.0681,0.0688,0.0698,0.0767
116,blbw,492,460,93,0.0018,0.0027,0.0024,0.0032,0.004,0.0044,0.0051
116,boch,492,460,93,0.0622,0.0854,0.0809,0.0896,0.1017,0.1193,0.1421
116,brcr,492,460,93,0.014,0.0161,0.0159,0.0174,0.0186,0.0191,0.021
116,btnw,492,460,93,0.0063,0.0101,0.0086,0.0121,0.017,0.0195,0.0254
116,cawa,492,460,93,0.0033,0.0038,0.0037,0.0042,0.0044,0.0045,0.0046
116,cmwa,492,460,93,0.008,0.0083,0.0083,0.0084,0.0085,0.0085,0.0087
116,osfl,492,460,93,0.0046,0.0064,0.0063,0.0072,0.0074,0.0075,0.0077
116,pigr,492,460,93,0.0103,0.0123,0.012,0.013,0.0142,0.015,0.0176
116,rubl,492,460,93,0.0033,0.0035,0.0035,0.0037,0.0037,0.0038,0.0039
116,swth,492,460,93,0.1283,0.1434,0.1398,0.1534,0.1595,0.1626,0.1777
116,wwcr,492,460,93,0.055,0.059,0.0585,0.0613,0.0625,0.0639,0.065
136,blbw,12768,12768,100,0.0016,0.0057,0.0041,0.0082,0.011,0.0151,0.0239
136,boch,12768,12768,100,0.0405,0.0703,0.0748,0.0839,0.0864,0.0883,0.0972
136,brcr,12768,12768,100,0.0134,0.0169,0.0163,0.0177,0.0196,0.0213,0.0269
136,btnw,12768,12768,100,0.0024,0.0049,0.0045,0.0058,0.007,0.0077,0.0115
136,cawa,12768,12768,100,0.0021,0.0097,0.0088,0.0158,0.018,0.021,0.0333
136,cmwa,12768,12768,100,0.0109,0.0869,0.0745,0.1368,0.1935,0.2414,0.3561
136,osfl,12768,12768,100,0.003,0.0054,0.0047,0.0072,0.0078,0.0081,0.01
136,pigr,12768,12768,100,0.0038,0.0051,0.0049,0.0059,0.0061,0.0064,0.0106
136,rubl,12768,12768,100,0.0048,0.0139,0.0156,0.019,0.0228,0.0239,0.0355
136,swth,12768,12768,100,0.1462,0.266,0.2704,0.2905,0.2961,0.3018,0.3338
136,wwcr,12768,12768,100,0.0639,0.1218,0.1332,0.1443,0.1499,0.1564,0.3086
137,blbw,11384,11384,100,0.0028,0.0071,0.0075,0.0086,0.009,0.0093,0.0124
137,boch,11384,11384,100,0.0425,0.0715,0.0695,0.0895,0.093,0.0959,0.1058
137,brcr,11384,11384,100,0.0106,0.0191,0.019,0.0251,0.0268,0.0273,0.0313
137,btnw,11384,11384,100,0.0046,0.0161,0.0169,0.0203,0.0219,0.0237,0.0485
137,cawa,11384,11384,100,0.0029,0.0069,0.0058,0.009,0.0114,0.014,0.0415
137,cmwa,11384,11384,100,0.0096,0.0239,0.0189,0.0294,0.0425,0.0561,0.1676
137,osfl,11384,11384,100,0.003,0.0055,0.0054,0.0064,0.0067,0.0071,0.0099
137,pigr,11384,11384,100,0.0044,0.0063,0.006,0.0065,0.0072,0.0083,0.0322
137,rubl,11384,11384,100,0.0032,0.0038,0.0035,0.004,0.0048,0.0052,0.0079
137,swth,11384,11384,100,0.0866,0.2412,0.2543,0.2729,0.2806,0.2851,0.3023
137,wwcr,11384,11384,100,0.0559,0.1061,0.1043,0.129,0.1358,0.1398,0.1746
138,blbw,17496,17496,100,0.0023,0.0128,0.0106,0.0176,0.0225,0.027,0.0527
138,boch,17496,17496,100,0.0373,0.0592,0.0528,0.075,0.0811,0.0848,0.0962
138,brcr,17496,17496,100,0.0099,0.017,0.0151,0.022,0.0265,0.0281,0.0309
138,btnw,17496,17496,100,0.0031,0.0147,0.0122,0.0216,0.0279,0.0351,0.0968
138,cawa,17496,17496,100,0.0027,0.0153,0.0131,0.0199,0.0266,0.0318,0.1996
138,cmwa,17496,17496,100,0.008,0.0487,0.0155,0.1024,0.1547,0.1744,0.2866
138,osfl,17496,17496,100,0.0022,0.0033,0.0031,0.0038,0.0042,0.0046,0.0085
138,pigr,17496,17496,100,0.0038,0.0045,0.0045,0.0048,0.0053,0.0058,0.0098
138,rubl,17496,17496,100,0.0031,0.004,0.0033,0.0045,0.0052,0.0071,0.0201
138,swth,17496,17496,100,0.0499,0.1352,0.118,0.1872,0.2155,0.2439,0.312
138,wwcr,17496,17496,100,0.032,0.0703,0.0668,0.0807,0.0968,0.1212,0.2897
139,blbw,48072,48048,100,0.0019,0.0367,0.0181,0.0568,0.1043,0.1314,0.3582
139,boch,48072,48048,100,0.0277,0.0805,0.0858,0.0915,0.0941,0.0962,0.1153
139,brcr,48072,48048,100,0.0131,0.0342,0.0362,0.0439,0.046,0.0478,0.0534
139,btnw,48072,48048,100,0.0041,0.0273,0.0275,0.0388,0.0501,0.0596,0.0983
139,cawa,48072,48048,100,0.0028,0.0275,0.0256,0.04,0.0508,0.0607,0.1578
139,cmwa,48072,48048,100,0.0108,0.1201,0.076,0.2108,0.277,0.3236,0.8253
139,osfl,48072,48048,100,0.0023,0.0039,0.0034,0.0047,0.0057,0.0072,0.0097
139,pigr,48072,48048,100,0.0036,0.0048,0.0046,0.0055,0.0059,0.0063,0.0113
139,rubl,48072,48048,100,0.0031,0.0044,0.0037,0.0048,0.0062,0.0079,0.0205
139,swth,48072,48048,100,0.0341,0.1909,0.1902,0.2354,0.2594,0.2739,0.3217
139,wwcr,48072,48048,100,0.0235,0.0986,0.0956,0.1309,0.1431,0.1516,0.3229
142,blbw,12876,12876,100,0.0026,0.0138,0.0131,0.0189,0.0221,0.0246,0.0529
142,boch,12876,12876,100,0.0516,0.0848,0.0847,0.0932,0.0959,0.0975,0.1823
142,brcr,12876,12876,100,0.0154,0.0323,0.0309,0.0394,0.0424,0.0438,0.0481
142,btnw,12876,12876,100,0.004,0.0173,0.0155,0.0266,0.0293,0.0319,0.0391
142,cawa,12876,12876,100,0.0043,0.0195,0.0176,0.0254,0.0302,0.0357,0.0791
142,cmwa,12876,12876,100,0.0201,0.1293,0.1266,0.1944,0.2267,0.2462,0.319
142,osfl,12876,12876,100,0.0026,0.0038,0.0037,0.0044,0.0047,0.0051,0.0079
142,pigr,12876,12876,100,0.0038,0.0048,0.0048,0.005,0.0055,0.006,0.0068
142,rubl,12876,12876,100,0.0031,0.0042,0.0039,0.005,0.0051,0.0054,0.0112
142,swth,12876,12876,100,0.0871,0.1949,0.1909,0.2145,0.2311,0.2409,0.2801
142,wwcr,12876,12876,100,0.0476,0.1125,0.1181,0.136,0.1437,0.1499,0.358
143,blbw,2912,2912,100,0.0072,0.0162,0.0155,0.0197,0.0231,0.026,0.0417
143,boch,2912,2912,100,0.0451,0.0522,0.0506,0.0537,0.0583,0.0624,0.1012
143,brcr,2912,2912,100,0.0113,0.0147,0.0148,0.0154,0.016,0.0168,0.0179
143,btnw,2912,2912,100,0.0168,0.047,0.041,0.0653,0.0826,0.0905,0.1024
143,cawa,2912,2912,100,0.0056,0.0312,0.0276,0.0447,0.0631,0.0733,0.1559
143,cmwa,2912,2912,100,0.0078,0.0137,0.014,0.0149,0.0154,0.0157,0.0174
143,osfl,2912,2912,100,0.0024,0.0035,0.0034,0.0041,0.0044,0.0047,0.0057
143,pigr,2912,2912,100,0.0038,0.0048,0.0047,0.0051,0.0058,0.0059,0.0083
143,rubl,2912,2912,100,0.0031,0.0033,0.0033,0.0033,0.0033,0.0034,0.0034
143,swth,2912,2912,100,0.0649,0.1831,0.202,0.2259,0.2406,0.2531,0.3188
143,wwcr,2912,2912,100,0.0409,0.0858,0.083,0.10780000000000001,0.1163,0.1226,0.1596
145,blbw,18572,18572,100,0.0064,0.0114,0.01,0.0132,0.0155,0.0187,0.0652
145,boch,18572,18572,100,0.041,0.0739,0.057,0.0918,0.1205,0.1705,0.3207
145,brcr,18572,18572,100,0.0113,0.0141,0.0141,0.0147,0.015,0.0151,0.0324
145,btnw,18572,18572,100,0.0106,0.0431,0.0417,0.057,0.0681,0.0775,0.1951
145,cawa,18572,18572,100,0.0025,0.0092,0.0068,0.0101,0.0156,0.025,0.1728
145,cmwa,18572,18572,100,0.0065,0.0098,0.0091,0.0114,0.0133,0.0142,0.0184
145,osfl,18572,18572,100,0.0025,0.0058,0.0051,0.0078,0.0091,0.0102,0.0124
145,pigr,18572,18572,100,0.0039,0.0076,0.0061,0.0095,0.0125,0.0157,0.0379
145,rubl,18572,18572,100,0.0031,0.0035,0.0034,0.0037,0.004,0.0041,0.0065
145,swth,18572,18572,100,0.0688,0.2327,0.2406,0.2715,0.2848,0.2952,0.3199
145,wwcr,18572,18572,100,0.0441,0.1218,0.115,0.1546,0.1767,0.1967,0.8609
148,blbw,22996,22996,100,0.009,0.1031,0.0914,0.1447,0.1734,0.205,0.3153
148,boch,22996,22996,100,0.0227,0.0572,0.0533,0.0715,0.0778,0.0824,0.0936
148,brcr,22996,22996,100,0.0249,0.0415,0.0422,0.0485,0.0503,0.0518,0.0569
148,btnw,22996,22996,100,0.0095,0.0248,0.022,0.0356,0.0413,0.0445,0.0652
148,cawa,22996,22996,100,0.0102,0.0358,0.0316,0.0454,0.0577,0.0656,0.1216
148,cmwa,22996,22996,100,0.0144,0.1909,0.1533,0.2985,0.3555,0.4064,0.6289
148,osfl,22996,22996,100,0.0022,0.0028,0.0028,0.003,0.0031,0.0033,0.0049
148,pigr,22996,22996,100,0.0033,0.0038,0.0038,0.004,0.004,0.004,0.0084
148,rubl,22996,22996,100,0.0031,0.0044,0.0042,0.005,0.0052,0.0054,0.0092
148,swth,22996,22996,100,0.0441,0.1429,0.1497,0.1732,0.1818,0.1875,0.2732
148,wwcr,22996,22996,100,0.0229,0.053900000000000003,0.0467,0.0708,0.0827,0.0927,0.1573
149,blbw,25228,23968,95,0.0073,0.0399,0.0304,0.0495,0.0883,0.1162,0.2262
149,boch,25228,23968,95,0.0262,0.0502,0.0482,0.0572,0.0635,0.0672,0.0973
149,brcr,25228,23968,95,0.0115,0.0218,0.0198,0.0269,0.0345,0.0386,0.0526
149,btnw,25228,23968,95,0.0047,0.0266,0.0271,0.0384,0.0464,0.0514,0.0776
149,cawa,25228,23968,95,0.004,0.0232,0.0186,0.0285,0.0434,0.0666,0.1455
149,cmwa,25228,23968,95,0.0065,0.0346,0.0166,0.0525,0.0823,0.115,0.3519
149,osfl,25228,23968,95,0.0022,0.0026,0.0025,0.0026,0.0028,0.003,0.0061
149,pigr,25228,23968,95,0.0037,0.004,0.0038,0.0041,0.0044,0.0046,0.0061
149,rubl,25228,23968,95,0.003,0.0034,0.0033,0.0035,0.0036,0.0037,0.0209
149,swth,25228,23968,95,0.0275,0.0703,0.0651,0.0859,0.1051,0.1236,0.186
149,wwcr,25228,23968,95,0.0212,0.0479,0.0452,0.0531,0.0635,0.0859,0.2499
155,blbw,9968,8996,90,0.014,0.0958,0.0932,0.131,0.1552,0.1859,0.2604
155,boch,9968,8996,90,0.0201,0.0392,0.0385,0.0485,0.0515,0.0545,0.0775
155,brcr,9968,8996,90,0.0152,0.0322,0.0325,0.0393,0.0422,0.0436,0.051
155,btnw,9968,8996,90,0.0056,0.0263,0.0248,0.037,0.0421,0.047,0.0646
155,cawa,9968,8996,90,0.0062,0.0301,0.0296,0.0383,0.0473,0.0576,0.1178
155,cmwa,9968,8996,90,0.014,0.0513,0.0474,0.0768,0.086,0.0947,0.1575
155,osfl,9968,8996,90,0.0019,0.0025,0.0025,0.0027,0.0028,0.0029,0.003
155,pigr,9968,8996,90,0.0036,0.0038,0.0038,0.0038,0.0038,0.0039,0.0045
155,rubl,9968,8996,90,0.003,0.0034,0.0033,0.0036,0.0037,0.0038,0.0048
155,swth,9968,8996,90,0.0124,0.0694,0.069,0.0946,0.1095,0.1467,0.161
155,wwcr,9968,8996,90,0.0169,0.0311,0.0305,0.0352,0.0415,0.0454,0.0564
156,blbw,532,532,100,0.0336,0.0707,0.0642,0.0929,0.1032,0.117,0.1996
156,boch,532,532,100,0.0295,0.0362,0.0346,0.0406,0.0425,0.0458,0.0581
156,brcr,532,532,100,0.0211,0.0275,0.0258,0.0312,0.0333,0.0372,0.0439
156,btnw,532,532,100,0.0074,0.022,0.0187,0.0332,0.0362,0.0419,0.0667
156,cawa,532,532,100,0.009,0.0203,0.0171,0.0276,0.0368,0.0427,0.0686
156,cmwa,532,532,100,0.0146,0.031,0.0278,0.0385,0.047,0.0528,0.0786
156,osfl,532,532,100,0.0023,0.0024,0.0024,0.0024,0.0024,0.0025,0.0027
156,pigr,532,532,100,0.0038,0.0038,0.0038,0.0038,0.0038,0.0038,0.0038
156,rubl,532,532,100,0.0031,0.0032,0.0032,0.0033,0.0033,0.0035,0.0038
156,swth,532,532,100,0.0304,0.042,0.0385,0.0456,0.0523,0.0633,0.1049
156,wwcr,532,532,100,0.024,0.0298,0.0288,0.0319,0.034,0.0376,0.0457
165,blbw,6648,6152,93,0.0022,0.0032,0.0028,0.0039,0.0043,0.0049,0.0063
165,boch,6648,6152,93,0.0177,0.0465,0.0466,0.0494,0.0521,0.0558,0.0679
165,brcr,6648,6152,93,0.0104,0.014,0.0137,0.014,0.0164,0.0179,0.0188
165,btnw,6648,6152,93,0.0018,0.0037,0.0037,0.0039,0.0042,0.0047,0.0054
165,cawa,6648,6152,93,0.0022,0.0026,0.0026,0.0027,0.0028,0.0029,0.003
165,cmwa,6648,6152,93,0.0068,0.0117,0.0114,0.0135,0.0143,0.0146,0.0181
165,osfl,6648,6152,93,0.0042,0.006,0.006,0.0063,0.0065,0.007,0.0094
165,pigr,6648,6152,93,0.0061,0.0133,0.0134,0.0161,0.0176,0.019,0.0245
165,rubl,6648,6152,93,0.0039,0.018,0.0166,0.0227,0.0253,0.0267,0.0305
165,swth,6648,6152,93,0.0299,0.111,0.1117,0.1371,0.1548,0.1653,0.1938
165,wwcr,6648,6152,93,0.0365,0.0888,0.0894,0.1018,0.1071,0.1098,0.1267
166,blbw,3696,3696,100,0.0019,0.0025,0.0025,0.0026,0.0026,0.0026,0.0033
166,boch,3696,3696,100,0.0408,0.047,0.0469,0.0478,0.0484,0.0492,0.0602
166,brcr,3696,3696,100,0.0117,0.013,0.013,0.0133,0.0137,0.0139,0.0165
166,btnw,3696,3696,100,0.0026,0.0035,0.0037,0.0038,0.0038,0.0038,0.0045
166,cawa,3696,3696,100,0.0019,0.0024,0.0024,0.0025,0.0027,0.0028,0.0029
166,cmwa,3696,3696,100,0.0046,0.0098,0.0103,0.0131,0.0141,0.0147,0.0187
166,osfl,3696,3696,100,0.0028,0.0049,0.0049,0.006,0.0062,0.0063,0.0073
166,pigr,3696,3696,100,0.0102,0.0216,0.0143,0.0177,0.0393,0.054,0.2122
166,rubl,3696,3696,100,0.0051,0.0126,0.0123,0.017,0.0183,0.0204,0.0301
166,swth,3696,3696,100,0.0898,0.1484,0.1535,0.1724,0.1796,0.1848,0.2037
166,wwcr,3696,3696,100,0.0624,0.0846,0.0868,0.0921,0.0953,0.0988,0.1307
167,blbw,1488,1488,100,0.0013,0.0023,0.0024,0.0025,0.0025,0.0025,0.0026
167,boch,1488,1488,100,0.0406,0.0462,0.0463,0.047,0.0473,0.0476,0.0506
167,brcr,1488,1488,100,0.0116,0.012,0.012,0.012,0.0122,0.0124,0.0128
167,btnw,1488,1488,100,0.0023,0.0027,0.0027,0.0027,0.0028,0.0029,0.0035
167,cawa,1488,1488,100,0.0019,0.002,0.0019,0.002,0.0021,0.0022,0.0025
167,cmwa,1488,1488,100,0.0041,0.0051,0.0049,0.0053,0.0057,0.0063,0.0113
167,osfl,1488,1488,100,0.0027,0.0047,0.0053,0.0055,0.0056,0.0057,0.006
167,pigr,1488,1488,100,0.0089,0.0231,0.0127,0.0336,0.0515,0.0563,0.1958
167,rubl,1488,1488,100,0.0048,0.0073,0.0072,0.008,0.0085,0.0093,0.0165
167,swth,1488,1488,100,0.0891,0.1283,0.1227,0.1297,0.1625,0.1792,0.1985
167,wwcr,1488,1488,100,0.0627,0.0691,0.0686,0.0708,0.0726,0.0752,0.0902
168,blbw,9848,9848,100,0.0022,0.0033,0.0028,0.0041,0.0052,0.0059,0.0069
168,boch,9848,9848,100,0.0359,0.0505,0.0487,0.0543,0.0615,0.0647,0.0784
168,brcr,9848,9848,100,0.0123,0.0145,0.0139,0.0156,0.0172,0.0179,0.0189
168,btnw,9848,9848,100,0.0028,0.004,0.0038,0.0044,0.0049,0.0052,0.0063
168,cawa,9848,9848,100,0.0021,0.0026,0.0027,0.0028,0.0028,0.0029,0.0032
168,cmwa,9848,9848,100,0.0059,0.0118,0.0112,0.0133,0.0142,0.0148,0.0207
168,osfl,9848,9848,100,0.0028,0.0066,0.0061,0.0082,0.0086,0.009,0.0123
168,pigr,9848,9848,100,0.0062,0.0145,0.0148,0.0163,0.017,0.0177,0.0291
168,rubl,9848,9848,100,0.0088,0.0203,0.0208,0.0231,0.0242,0.025,0.0407
168,swth,9848,9848,100,0.0393,0.1424,0.1323,0.1912,0.2213,0.2501,0.3247
168,wwcr,9848,9848,100,0.0618,0.1041,0.0963,0.1188,0.141,0.1503,0.1792
169,blbw,5140,5140,100,0.0016,0.0026,0.0025,0.0026,0.0029,0.0034,0.0042
169,boch,5140,5140,100,0.0419,0.0492,0.0488,0.0503,0.0512,0.0527,0.0644
169,brcr,5140,5140,100,0.0125,0.014,0.0138,0.014,0.0152,0.0175,0.0187
169,btnw,5140,5140,100,0.0031,0.0038,0.0037,0.0038,0.0041,0.0047,0.0054
169,cawa,5140,5140,100,0.0021,0.0025,0.0025,0.0027,0.0028,0.0028,0.003
169,cmwa,5140,5140,100,0.0052,0.0117,0.0114,0.0137,0.0144,0.0148,0.0167
169,osfl,5140,5140,100,0.0039,0.0054,0.0056,0.0058,0.0059,0.006,0.0064
169,pigr,5140,5140,100,0.0106,0.0157,0.0156,0.0173,0.0184,0.0191,0.0303
169,rubl,5140,5140,100,0.0072,0.0204,0.0224,0.0244,0.0257,0.0267,0.03
169,swth,5140,5140,100,0.0659,0.1421,0.1475,0.1712,0.18,0.1844,0.2085
169,wwcr,5140,5140,100,0.0723,0.1009,0.0994,0.1079,0.1144,0.1183,0.1899
170,blbw,21776,21776,100,0.0023,0.0052,0.0055,0.0065,0.0068,0.0069,0.0078
170,boch,21776,21776,100,0.0147,0.045,0.0468,0.0542,0.06,0.0644,0.0864
170,brcr,21776,21776,100,0.0097,0.016,0.0163,0.0179,0.0186,0.0189,0.0209
170,btnw,21776,21776,100,0.0027,0.0048,0.0047,0.0054,0.0058,0.0064,0.014
170,cawa,21776,21776,100,0.002,0.0027,0.0027,0.0028,0.0029,0.0029,0.0031
170,cmwa,21776,21776,100,0.007,0.01,0.0102,0.011,0.0114,0.0121,0.0155
170,osfl,21776,21776,100,0.003,0.0066,0.0065,0.0079,0.0084,0.0087,0.0125
170,pigr,21776,21776,100,0.0079,0.0128,0.0122,0.0148,0.0163,0.0173,0.0271
170,rubl,21776,21776,100,0.0066,0.0184,0.0185,0.0231,0.0241,0.0248,0.0394
170,swth,21776,21776,100,0.0359,0.0936,0.082,0.1243,0.1516,0.1842,0.3133
170,wwcr,21776,21776,100,0.0359,0.0805,0.0791,0.0998,0.1137,0.1221,0.6084
171,blbw,18164,18164,100,0.0024,0.0061,0.0064,0.0069,0.0071,0.0072,0.0099
171,boch,18164,18164,100,0.0156,0.0562,0.0535,0.0734,0.0842,0.094,0.153
171,brcr,18164,18164,100,0.0095,0.0162,0.0161,0.0184,0.0192,0.0202,0.0333
171,btnw,18164,18164,100,0.0032,0.0057,0.0056,0.0063,0.007,0.008,0.0154
171,cawa,18164,18164,100,0.0025,0.0028,0.0028,0.0029,0.003,0.003,0.0047
171,cmwa,18164,18164,100,0.0064,0.0101,0.0103,0.0111,0.0115,0.0127,0.022
171,osfl,18164,18164,100,0.003,0.0077,0.0081,0.0091,0.0098,0.0106,0.0135
171,pigr,18164,18164,100,0.0073,0.0131,0.0127,0.0155,0.0166,0.0175,0.0295
171,rubl,18164,18164,100,0.0065,0.0172,0.0176,0.0204,0.0222,0.0241,0.0435
171,swth,18164,18164,100,0.0371,0.1187,0.1001,0.1574,0.2124,0.2473,0.356
171,wwcr,18164,18164,100,0.0322,0.0953,0.0948,0.1266,0.1408,0.1529,0.2291
172,blbw,9680,9676,100,0.0015,0.0029,0.0026,0.0035,0.0046,0.0047,0.0067
172,boch,9680,9676,100,0.0405,0.0554,0.0525,0.0611,0.0679,0.0759,0.0957
172,brcr,9680,9676,100,0.011,0.0129,0.0127,0.0133,0.0138,0.015,0.0189
172,btnw,9680,9676,100,0.0025,0.0035,0.0035,0.004,0.0042,0.0046,0.0061
172,cawa,9680,9676,100,0.0018,0.0026,0.0026,0.0028,0.0029,0.0029,0.0057
172,cmwa,9680,9676,100,0.0069,0.0113,0.0108,0.0128,0.0134,0.014,0.0508
172,osfl,9680,9676,100,0.0049,0.0089,0.0088,0.0098,0.0106,0.012,0.019
172,pigr,9680,9676,100,0.0057,0.0137,0.0143,0.0162,0.0173,0.0181,0.0292
172,rubl,9680,9676,100,0.0073,0.0221,0.022,0.0249,0.0266,0.0282,0.0443
172,swth,9680,9676,100,0.0774,0.2441,0.257,0.2833,0.2934,0.3015,0.338
172,wwcr,9680,9676,100,0.051,0.1162,0.1108,0.1265,0.1396,0.1597,1.2426
173,blbw,6124,6124,100,0.002,0.0038,0.0027,0.0059,0.0066,0.0071,0.0302
173,boch,6124,6124,100,0.018,0.0561,0.0463,0.0893,0.0996,0.1099,0.2433
173,brcr,6124,6124,100,0.0092,0.0128,0.0123,0.0144,0.0159,0.0176,0.0245
173,btnw,6124,6124,100,0.0023,0.0066,0.0043,0.0079,0.0109,0.0177,0.0838
173,cawa,6124,6124,100,0.0023,0.0028,0.0026,0.003,0.0037,0.0039,0.0067
173,cmwa,6124,6124,100,0.006,0.0089,0.0078,0.0116,0.0135,0.0148,0.0212
173,osfl,6124,6124,100,0.0036,0.0079,0.0079,0.0095,0.0103,0.0109,0.0146
173,pigr,6124,6124,100,0.0041,0.0152,0.015,0.0182,0.0199,0.0225,0.0642
173,rubl,6124,6124,100,0.0033,0.0099,0.0094,0.015,0.0165,0.0172,0.0238
173,swth,6124,6124,100,0.0273,0.1481,0.1506,0.2278,0.2602,0.2845,0.4049
173,wwcr,6124,6124,100,0.0399,0.0985,0.0997,0.1274,0.1392,0.1498,0.1957
174,blbw,5708,5708,100,0.0024,0.0051,0.0048,0.0058,0.0062,0.0067,0.0094
174,boch,5708,5708,100,0.0254,0.0841,0.0843,0.0947,0.0997,0.1035,0.2158
174,brcr,5708,5708,100,0.0098,0.0145,0.0136,0.0165,0.018,0.0197,0.0258
174,btnw,5708,5708,100,0.0024,0.0052,0.0042,0.007,0.008,0.0087,0.0272
174,cawa,5708,5708,100,0.0021,0.0028,0.0028,0.003,0.0032,0.0034,0.0041
174,cmwa,5708,5708,100,0.0068,0.0111,0.0109,0.0125,0.0133,0.014,0.0225
