ecozone,ecoprovince,ecoregion,spp,eco_cells,spp_cells,min,mean,median,p80,p90,p95,max,std_dev
12,12.2,181,vesp,2148,2148,0.0032,0.0042,0.0045,0.0048,0.0048,0.0048,0.0054,7e-4
12,12.2,181,wavi,2148,2148,0.0109,0.0277,0.021,0.0298,0.0505,0.0679,0.2312,0.0232
12,12.2,181,wcsp,2148,2148,0.0121,0.1493,0.1194,0.2521,0.2752,0.2991,0.5581,0.0927
12,12.2,181,weta,2148,2148,0.0043,0.0119,0.0111,0.0132,0.0161,0.0187,0.0273,0.0029
12,12.2,181,wewp,2148,2148,0.0037,0.0091,0.009,0.0113,0.0122,0.0128,0.0173,0.0024
12,12.2,181,wiwa,2148,2148,0.0371,0.1562,0.1496,0.2086,0.2546,0.2912,0.4249,0.069
12,12.2,181,wiwr,2148,2148,0.0034,0.0059,0.0057,0.0069,0.0076,0.0082,0.0112,0.0012
12,12.2,181,wtsp,2148,2148,0.02,0.0407,0.0397,0.0493,0.0563,0.0628,0.0955,0.0117
12,12.2,181,wwcr,2148,2148,0.0774,0.1253,0.1231,0.1434,0.1505,0.1556,0.2352,0.0187
12,12.2,181,ybfl,2148,2148,0.005,0.0085,0.0075,0.0111,0.0126,0.0135,0.0178,0.0026
12,12.2,181,yrwa,2148,2148,0.1379,0.3093,0.3186,0.4047,0.4417,0.4721,0.5756,0.1018
12,12.2,181,ywar,2148,2148,0.0283,0.0423,0.0419,0.0469,0.0503,0.054,0.0704,0.0064
12,12.2,182,alfl,1631,1631,0.0362,0.0594,0.0513,0.0769,0.0871,0.0948,0.1617,0.0185
12,12.2,182,amcr,1631,1631,0.003,0.0035,0.0033,0.0038,0.0041,0.0046,0.0053,5e-4
12,12.2,182,amgo,1631,1631,0.0145,0.0168,0.0166,0.0172,0.0181,0.0198,0.0206,0.0012
12,12.2,182,ampi,1631,1631,5e-4,0.0025,0.003,0.0032,0.0032,0.0033,0.0045,0.001
12,12.2,182,amre,1631,1631,0.0145,0.0363,0.0257,0.0532,0.0603,0.0798,0.1338,0.021
12,12.2,182,amro,1631,1631,0.1017,0.1376,0.1414,0.1446,0.1473,0.1501,0.1588,0.0102
12,12.2,182,atsp,1631,1631,5e-4,0.0445,0.0388,0.0636,0.0843,0.1076,0.1973,0.0329
12,12.2,182,baww,1631,1631,0.0099,0.0128,0.0125,0.0139,0.0146,0.0151,0.0266,0.0014
12,12.2,182,bbwa,1631,1631,0.0074,0.0126,0.0114,0.0129,0.0152,0.0199,0.2273,0.0079
12,12.2,182,bcch,1631,1631,0.0216,0.0262,0.0238,0.0313,0.0343,0.0364,0.0415,0.0048
12,12.2,182,bhco,1631,1631,0.0196,0.0239,0.0231,0.0244,0.028,0.0323,0.0394,0.0032
12,12.2,182,bhvi,1631,1631,0.0067,0.0092,0.0081,0.0095,0.0116,0.0155,0.0464,0.0032
12,12.2,182,blbw,1631,1631,0.0031,0.007,0.0071,0.008,0.0084,0.0086,0.0113,0.0012
12,12.2,182,blja,1631,1631,0.0022,0.0025,0.0025,0.0027,0.0027,0.0027,0.0031,2e-4
12,12.2,182,blpw,1631,1631,0.0172,0.0802,0.0792,0.0876,0.0983,0.107,0.1647,0.0154
12,12.2,182,boch,1631,1631,0.037,0.1032,0.0974,0.1116,0.1305,0.165,0.3063,0.0288
12,12.2,182,brbl,1631,1631,0.0033,0.0035,0.0034,0.0034,0.0035,0.0036,0.0072,3e-4
12,12.2,182,brcr,1631,1631,0.0119,0.0189,0.0188,0.0219,0.0235,0.0247,0.0319,0.0036
12,12.2,182,btnw,1631,1631,0.004,0.01,0.008,0.0142,0.0178,0.0207,0.0277,0.005
12,12.2,182,cawa,1631,1631,0.0026,0.0033,0.0031,0.0033,0.0036,0.0043,0.0208,0.0012
12,12.2,182,ccsp,1631,1631,0.0018,0.0024,0.002,0.0021,0.0025,0.0041,0.0178,0.0018
12,12.2,182,cedw,1631,1631,0.0427,0.0515,0.0513,0.056,0.0574,0.0579,0.0613,0.0045
12,12.2,182,chsp,1631,1631,0.0645,0.1627,0.1549,0.2043,0.2271,0.2371,0.3064,0.042
12,12.2,182,cmwa,1631,1631,0.0075,0.0122,0.0116,0.0128,0.0141,0.0172,0.0734,0.0032
12,12.2,182,cogr,1631,1631,0.0213,0.0249,0.0241,0.0275,0.0305,0.0318,0.0323,0.0032
12,12.2,182,conw,1631,1631,6e-4,8e-4,7e-4,8e-4,9e-4,0.0015,0.0124,8e-4
12,12.2,182,cora,1631,1631,0.0097,0.0129,0.0127,0.0136,0.014,0.0143,0.0221,0.001
12,12.2,182,core,1631,1631,0.0059,0.0449,0.0342,0.0617,0.0838,0.1101,0.2393,0.0326
12,12.2,182,coye,1631,1631,0.0112,0.021,0.0211,0.0239,0.0246,0.0255,0.0316,0.0032
12,12.2,182,cswa,1631,1631,0.0032,0.0065,0.0069,0.0077,0.0082,0.0088,0.0099,0.0015
12,12.2,182,deju,1631,1631,0.0754,0.1534,0.1517,0.1744,0.1872,0.2005,0.26,0.026
12,12.2,182,eaki,1631,1631,0.0031,0.0032,0.0031,0.0032,0.0032,0.0032,0.0034,0
12,12.2,182,eaph,1631,1631,0.0015,0.0017,0.0017,0.0018,0.0018,0.0018,0.0019,1e-4
12,12.2,182,evgr,1631,1631,0.0048,0.0072,0.0072,0.0081,0.0085,0.0092,0.0125,0.0012
12,12.2,182,fosp,1631,1631,0.0066,0.0631,0.0466,0.0884,0.1241,0.1672,0.3274,0.0483
12,12.2,182,gcki,1631,1631,0.0313,0.0825,0.0782,0.1179,0.1317,0.144,0.1816,0.0357
12,12.2,182,gcth,1631,1631,0.0015,0.0385,0.0205,0.0705,0.0941,0.1215,0.2948,0.0436
12,12.2,182,graj,1631,1631,0.0753,0.166,0.1667,0.1962,0.2052,0.2111,0.2626,0.0314
12,12.2,182,heth,1631,1631,0.028,0.0461,0.0431,0.0551,0.0623,0.0668,0.0884,0.0105
12,12.2,182,hola,1631,1631,0.0042,0.0072,0.0071,0.0072,0.0076,0.0082,0.0103,4e-4
12,12.2,182,lcsp,1631,1631,9e-4,0.0011,9e-4,0.001,0.0013,0.0016,0.004,3e-4
12,12.2,182,lefl,1631,1631,0.0192,0.0324,0.0292,0.0335,0.0431,0.0587,0.0948,0.0105
12,12.2,182,lisp,1631,1631,0.031,0.053,0.0467,0.0679,0.0768,0.0835,0.1414,0.0158
12,12.2,182,mawa,1631,1631,0.0217,0.0348,0.032,0.0367,0.0473,0.0592,0.1397,0.0103
12,12.2,182,mowa,1631,1631,0.0023,0.0052,0.0045,0.0069,0.0079,0.0086,0.0225,0.0023
12,12.2,182,nawa,1631,1631,0.0074,0.0148,0.0133,0.0196,0.0229,0.0268,0.0487,0.0059
12,12.2,182,nowa,1631,1631,0.0095,0.029,0.029,0.0337,0.0361,0.0377,0.0686,0.0059
12,12.2,182,ocwa,1631,1631,0.038,0.0964,0.0896,0.1264,0.1452,0.1563,0.2214,0.0322
12,12.2,182,osfl,1631,1631,0.0046,0.0077,0.0074,0.0088,0.0095,0.0101,0.0131,0.0013
12,12.2,182,oven,1631,1631,0.0047,0.0109,0.0087,0.01,0.0135,0.0259,0.1759,0.0104
12,12.2,182,pawa,1631,1631,0.0043,0.0081,0.0077,0.009,0.0107,0.0127,0.0409,0.0026
12,12.2,182,phvi,1631,1631,0.001,0.0113,0.0081,0.0168,0.0227,0.0267,0.0401,0.0068
12,12.2,182,pigr,1631,1631,0.0049,0.0138,0.0143,0.0155,0.017,0.0188,0.0286,0.0032
12,12.2,182,pisi,1631,1631,0.0216,0.0873,0.0762,0.1296,0.1682,0.1987,0.3188,0.0558
12,12.2,182,pufi,1631,1631,0.0078,0.0095,0.0092,0.0105,0.0112,0.0119,0.0144,0.0012
12,12.2,182,rbgr,1631,1631,0.0014,0.0027,0.0023,0.0028,0.0036,0.0044,0.0148,0.0011
12,12.2,182,rbnu,1631,1631,0.0073,0.0379,0.0372,0.052,0.0663,0.0755,0.0982,0.0187
12,12.2,182,rcki,1631,1631,0.0345,0.1019,0.0905,0.134,0.1618,0.1909,0.2865,0.0425
12,12.2,182,revi,1631,1631,0.0112,0.0159,0.0142,0.0158,0.0178,0.0261,0.1066,0.0072
12,12.2,182,rubl,1631,1631,0.0035,0.0068,0.0058,0.0085,0.011,0.0149,0.0219,0.0032
12,12.2,182,rwbl,1631,1631,0.0127,0.0137,0.0137,0.014,0.0143,0.0144,0.0185,5e-4
12,12.2,182,savs,1631,1631,0.0258,0.062,0.0589,0.0821,0.0896,0.0935,0.1456,0.02
12,12.2,182,sosp,1631,1631,0.0126,0.0146,0.0135,0.0173,0.0185,0.0187,0.0194,0.002
12,12.2,182,swsp,1631,1631,0.0063,0.0137,0.0131,0.0173,0.0188,0.02,0.0447,0.0038
12,12.2,182,swth,1631,1631,0.1343,0.2756,0.2709,0.3134,0.3401,0.3692,0.4566,0.0498
12,12.2,182,tewa,1631,1631,0.0112,0.0893,0.054,0.0955,0.2481,0.3669,0.5689,0.1071
12,12.2,182,tres,1631,1631,0.0276,0.0305,0.0305,0.0315,0.0318,0.032,0.0357,0.001
12,12.2,182,vath,1631,1631,0.0047,0.022,0.02,0.0244,0.0283,0.0349,0.0875,0.0084
12,12.2,182,vesp,1631,1631,0.0032,0.0033,0.0032,0.0032,0.0036,0.0041,0.0054,3e-4
12,12.2,182,wavi,1631,1631,0.0096,0.0326,0.0197,0.0406,0.0766,0.1079,0.2132,0.0312
12,12.2,182,wcsp,1631,1631,0.0073,0.2119,0.1777,0.3538,0.4238,0.4705,0.7031,0.1537
12,12.2,182,weta,1631,1631,0.0032,0.0081,0.0074,0.0103,0.0113,0.0168,0.044,0.0049
12,12.2,182,wewp,1631,1631,0.0033,0.0056,0.0056,0.0066,0.0072,0.0083,0.0138,0.0016
12,12.2,182,wiwa,1631,1631,0.0206,0.247,0.2372,0.3185,0.3658,0.4241,0.691,0.0979
12,12.2,182,wiwr,1631,1631,0.0024,0.0094,0.0079,0.0113,0.0153,0.0205,0.049,0.0051
12,12.2,182,wtsp,1631,1631,0.0186,0.0495,0.0313,0.0778,0.1043,0.132,0.1878,0.0354
12,12.2,182,wwcr,1631,1631,0.0859,0.1307,0.1293,0.1438,0.1549,0.1638,0.2588,0.0186
12,12.2,182,ybfl,1631,1631,0.002,0.0138,0.0135,0.0173,0.0211,0.0235,0.0505,0.0054
12,12.2,182,yrwa,1631,1631,0.0774,0.3723,0.3772,0.4873,0.5513,0.5907,0.7022,0.1272
12,12.2,182,ywar,1631,1631,0.0193,0.0455,0.0438,0.052,0.0597,0.0667,0.0843,0.0104
12,12.3,183,alfl,2368,2368,0.0273,0.0404,0.0376,0.0443,0.0524,0.0626,0.0904,0.0095
12,12.3,183,amcr,2368,2368,0.003,0.0045,0.0045,0.0052,0.0056,0.0058,0.0068,9e-4
12,12.3,183,amgo,2368,2368,0.0155,0.0185,0.0181,0.0202,0.0205,0.0207,0.0229,0.0015
12,12.3,183,ampi,2368,2368,5e-4,0.0023,0.0026,0.0031,0.0032,0.0032,0.0045,8e-4
12,12.3,183,amre,2368,2368,0.0147,0.0535,0.0514,0.0679,0.0777,0.0821,0.166,0.0171
12,12.3,183,amro,2368,2368,0.1173,0.1506,0.1539,0.1604,0.1625,0.1644,0.1747,0.0116
12,12.3,183,atsp,2368,2368,5e-4,0.0342,0.0332,0.044,0.0488,0.0534,0.1146,0.012
12,12.3,183,baww,2368,2368,0.0092,0.0114,0.0114,0.0122,0.0126,0.013,0.0147,9e-4
12,12.3,183,bbwa,2368,2368,0.0034,0.0115,0.0121,0.0137,0.0144,0.015,0.028,0.0029
12,12.3,183,bcch,2368,2368,0.022,0.0351,0.0362,0.0387,0.0395,0.0405,0.0492,0.0047
12,12.3,183,bhco,2368,2368,0.0196,0.0222,0.0225,0.0237,0.0238,0.0252,0.0381,0.0026
12,12.3,183,bhvi,2368,2368,0.006,0.0088,0.0085,0.0097,0.0104,0.0108,0.0253,0.0013
12,12.3,183,blbw,2368,2368,0.0028,0.0073,0.0078,0.0084,0.0087,0.0089,0.0097,0.0014
12,12.3,183,blja,2368,2368,0.0021,0.0025,0.0025,0.0026,0.0026,0.0026,0.0027,1e-4
12,12.3,183,blpw,2368,2368,0.0361,0.0681,0.0696,0.079,0.0837,0.0896,0.1216,0.0136
12,12.3,183,boch,2368,2368,0.0453,0.0982,0.094,0.1232,0.1379,0.1553,0.316,0.0327
12,12.3,183,brbl,2368,2368,0.0034,0.0035,0.0035,0.0035,0.0035,0.0035,0.0046,1e-4
12,12.3,183,brcr,2368,2368,0.0118,0.0176,0.0169,0.0204,0.022,0.0231,0.031,0.0031
12,12.3,183,btnw,2368,2368,0.0048,0.0108,0.0104,0.0123,0.0139,0.0154,0.0284,0.0026
12,12.3,183,cawa,2368,2368,0.0024,0.003,0.003,0.0033,0.0034,0.0037,0.0052,3e-4
12,12.3,183,ccsp,2368,2368,0.002,0.0022,0.0021,0.0022,0.0023,0.0026,0.0127,6e-4
12,12.3,183,cedw,2368,2368,0.0466,0.0556,0.0559,0.0577,0.0594,0.0615,0.0785,0.0034
12,12.3,183,chsp,2368,2368,0.1014,0.2206,0.2337,0.2697,0.2845,0.2973,0.3532,0.0565
12,12.3,183,cmwa,2368,2368,0.0067,0.0119,0.0121,0.013,0.0135,0.0141,0.023,0.0016
12,12.3,183,cogr,2368,2368,0.021,0.0288,0.0291,0.0316,0.0318,0.032,0.15,0.0085
12,12.3,183,conw,2368,2368,6e-4,8e-4,7e-4,8e-4,8e-4,9e-4,0.0029,1e-4
12,12.3,183,cora,2368,2368,0.0111,0.0156,0.0155,0.0167,0.0176,0.0182,0.0204,0.0014
12,12.3,183,core,2368,2368,0.0064,0.0263,0.0289,0.0309,0.0317,0.0323,0.0362,0.0056
12,12.3,183,coye,2368,2368,0.0132,0.0217,0.0226,0.0242,0.025,0.0256,0.0322,0.0031
12,12.3,183,cswa,2368,2368,0.0037,0.0069,0.0071,0.0076,0.0078,0.0079,0.0088,8e-4
12,12.3,183,deju,2368,2368,0.0771,0.1493,0.1502,0.1775,0.1901,0.2002,0.2585,0.0315
12,12.3,183,eaki,2368,2368,0.0031,0.0031,0.0031,0.0031,0.0031,0.0032,0.0033,0
12,12.3,183,eaph,2368,2368,0.0013,0.0015,0.0015,0.0015,0.0016,0.0016,0.0019,1e-4
12,12.3,183,evgr,2368,2368,0.0063,0.009,0.0087,0.0101,0.0109,0.0116,0.0215,0.0015
12,12.3,183,fosp,2368,2368,0.0087,0.0442,0.0438,0.0609,0.0686,0.0759,0.1154,0.0192
12,12.3,183,gcki,2368,2368,0.0645,0.1238,0.1237,0.135,0.1444,0.1523,0.2189,0.0168
12,12.3,183,gcth,2368,2368,0.0015,0.0041,0.004,0.0042,0.0043,0.0048,0.0194,0.0011
12,12.3,183,graj,2368,2368,0.0497,0.0982,0.0977,0.1146,0.1228,0.1273,0.1969,0.0183
12,12.3,183,heth,2368,2368,0.0337,0.0773,0.0703,0.1058,0.1232,0.1335,0.2058,0.031
12,12.3,183,hola,2368,2368,0.0036,0.0068,0.0072,0.0072,0.0077,0.0083,0.0129,0.001
12,12.3,183,lcsp,2368,2368,8e-4,9e-4,9e-4,9e-4,9e-4,0.001,0.0016,0
12,12.3,183,lefl,2368,2368,0.0163,0.0286,0.0294,0.0323,0.0337,0.0357,0.1051,0.0064
12,12.3,183,lisp,2368,2368,0.0272,0.0462,0.0433,0.0526,0.0633,0.0745,0.1145,0.0128
12,12.3,183,mawa,2368,2368,0.0223,0.0318,0.0298,0.0363,0.0409,0.0447,0.0664,0.0064
12,12.3,183,mowa,2368,2368,0.0031,0.0065,0.0068,0.008,0.0085,0.0088,0.0136,0.0016
12,12.3,183,nawa,2368,2368,0.0094,0.0139,0.0137,0.0152,0.0161,0.017,0.0223,0.0018
12,12.3,183,nowa,2368,2368,0.0109,0.0216,0.0209,0.0273,0.0304,0.0323,0.0436,0.0062
12,12.3,183,ocwa,2368,2368,0.0473,0.0902,0.0775,0.1169,0.1435,0.1611,0.2262,0.0338
12,12.3,183,osfl,2368,2368,0.0052,0.0082,0.0077,0.0093,0.0113,0.0125,0.0157,0.0019
12,12.3,183,oven,2368,2368,0.0042,0.0076,0.0071,0.0091,0.0105,0.0117,0.0399,0.0024
12,12.3,183,pawa,2368,2368,0.0036,0.0069,0.0067,0.0078,0.0085,0.009,0.0149,0.0012
12,12.3,183,phvi,2368,2368,5e-4,0.0043,0.003,0.007,0.0082,0.0092,0.0277,0.003
12,12.3,183,pigr,2368,2368,0.0061,0.0154,0.0151,0.0174,0.019,0.0205,0.0371,0.0029
12,12.3,183,pisi,2368,2368,0.1157,0.3885,0.4011,0.458,0.488,0.5174,0.7834,0.0891
12,12.3,183,pufi,2368,2368,0.0086,0.0121,0.0122,0.0133,0.014,0.0146,0.0165,0.0015
12,12.3,183,rbgr,2368,2368,0.001,0.002,0.002,0.0025,0.0029,0.0033,0.008,8e-4
12,12.3,183,rbnu,2368,2368,0.0156,0.0528,0.052,0.0683,0.0749,0.0789,0.105,0.0162
12,12.3,183,rcki,2368,2368,0.0559,0.1088,0.1042,0.1197,0.1349,0.1558,0.2973,0.0259
12,12.3,183,revi,2368,2368,0.0114,0.0143,0.0144,0.0149,0.0153,0.0156,0.037,0.0014
12,12.3,183,rubl,2368,2368,0.0036,0.0043,0.0041,0.0042,0.0046,0.0053,0.0079,5e-4
12,12.3,183,rwbl,2368,2368,0.0123,0.0135,0.0137,0.0141,0.0142,0.0143,0.0163,6e-4
12,12.3,183,savs,2368,2368,0.028,0.0482,0.0479,0.0518,0.0546,0.0571,0.0864,0.0053
12,12.3,183,sosp,2368,2368,0.0127,0.0188,0.0192,0.02,0.0204,0.0208,0.0241,0.0018
12,12.3,183,swsp,2368,2368,0.0043,0.012,0.0118,0.0149,0.016,0.0173,0.0224,0.0032
12,12.3,183,swth,2368,2368,0.1311,0.207,0.1999,0.232,0.2517,0.2687,0.3642,0.033
12,12.3,183,tewa,2368,2368,0.0247,0.0615,0.0533,0.0714,0.0873,0.1131,0.4841,0.0369
12,12.3,183,tres,2368,2368,0.0264,0.0309,0.0315,0.032,0.0322,0.0325,0.0354,0.0016
12,12.3,183,vath,2368,2368,0.017,0.1055,0.1157,0.1302,0.1368,0.1426,0.1763,0.0322
12,12.3,183,vesp,2368,2368,0.0032,0.0032,0.0032,0.0032,0.0032,0.0033,0.0059,2e-4
12,12.3,183,wavi,2368,2368,0.0234,0.098,0.0715,0.1633,0.1991,0.2234,0.3285,0.066
12,12.3,183,wcsp,2368,2368,0.0078,0.0535,0.0467,0.0542,0.0723,0.1029,0.3321,0.027
12,12.3,183,weta,2368,2368,0.0039,0.0113,0.008,0.0157,0.0222,0.0272,0.0674,0.008
12,12.3,183,wewp,2368,2368,0.0039,0.0087,0.0073,0.0104,0.0128,0.0148,0.0453,0.0035
12,12.3,183,wiwa,2368,2368,0.0463,0.2894,0.2872,0.3594,0.4016,0.4416,0.6375,0.087
12,12.3,183,wiwr,2368,2368,0.0018,0.0049,0.0047,0.0059,0.0066,0.0082,0.021,0.0019
12,12.3,183,wtsp,2368,2368,0.0208,0.0344,0.0282,0.0346,0.0535,0.0764,0.1737,0.0187
12,12.3,183,wwcr,2368,2368,0.0524,0.0896,0.0866,0.0983,0.1066,0.1147,0.2093,0.0164
12,12.3,183,ybfl,2368,2368,0.0026,0.0105,0.0099,0.014,0.0166,0.019,0.0554,0.0052
12,12.3,183,yrwa,2368,2368,0.1666,0.378,0.3693,0.4842,0.5416,0.5849,0.6857,0.1139
12,12.3,183,ywar,2368,2368,0.0197,0.0496,0.0498,0.06,0.0657,0.0703,0.1027,0.0126
14,14.1,199,alfl,2179,2179,0.0177,0.0409,0.0409,0.0461,0.0481,0.0504,0.0804,0.0064
14,14.1,199,amcr,2179,2179,0.0033,0.0065,0.0064,0.0072,0.0082,0.0094,0.0128,0.0014
14,14.1,199,amgo,2179,2179,0.0154,0.0193,0.0192,0.0207,0.0213,0.0219,0.0243,0.0016
14,14.1,199,ampi,2179,2179,5e-4,0.0021,0.0024,0.0031,0.0031,0.0032,0.0038,0.001
14,14.1,199,amre,2179,2179,0.0297,0.1085,0.0987,0.1332,0.175,0.2184,0.316,0.0487
14,14.1,199,amro,2179,2179,0.1303,0.1977,0.1877,0.2327,0.2465,0.2566,0.305,0.0355
14,14.1,199,atsp,2179,2179,5e-4,0.0208,0.0241,0.0317,0.0356,0.0381,0.0504,0.0123
14,14.1,199,baww,2179,2179,0.0054,0.0121,0.0115,0.0139,0.0151,0.0164,0.023,0.0023
14,14.1,199,bbwa,2179,2179,0.0028,0.0099,0.0096,0.0129,0.0145,0.0156,0.0202,0.0033
14,14.1,199,bcch,2179,2179,0.028,0.0498,0.0505,0.0582,0.0609,0.0655,0.081,0.0095
14,14.1,199,bhco,2179,2179,0.0196,0.0269,0.0238,0.0346,0.0375,0.0377,0.0445,0.0062
14,14.1,199,bhvi,2179,2179,0.0059,0.0088,0.0084,0.0094,0.0106,0.0118,0.0146,0.0013
14,14.1,199,blbw,2179,2179,0.0029,0.0072,0.0075,0.0083,0.0085,0.0087,0.0116,0.0012
14,14.1,199,blja,2179,2179,0.002,0.0025,0.0025,0.0026,0.0027,0.0027,0.0029,2e-4
14,14.1,199,blpw,2179,2179,0.0115,0.0734,0.073,0.0852,0.0945,0.1051,0.2037,0.0193
14,14.1,199,boch,2179,2179,0.0347,0.0599,0.0519,0.0736,0.0925,0.1006,0.1482,0.0187
14,14.1,199,brbl,2179,2179,0.0034,0.0037,0.0035,0.0035,0.004,0.0046,0.0126,7e-4
14,14.1,199,brcr,2179,2179,0.011,0.0132,0.0131,0.0144,0.0153,0.0159,0.0201,0.0014
14,14.1,199,btnw,2179,2179,0.004,0.0114,0.0109,0.0151,0.018,0.0201,0.0293,0.0046
14,14.1,199,cawa,2179,2179,0.0026,0.0039,0.0039,0.0042,0.0044,0.0047,0.0088,5e-4
14,14.1,199,ccsp,2179,2179,0.0018,0.0025,0.002,0.0022,0.0024,0.0045,0.0261,0.0021
14,14.1,199,cedw,2179,2179,0.0478,0.0643,0.0645,0.069,0.0714,0.0741,0.0908,0.0059
14,14.1,199,chsp,2179,2179,0.0522,0.1668,0.1679,0.24,0.2574,0.2734,0.3044,0.0704
14,14.1,199,cmwa,2179,2179,0.0049,0.0102,0.0092,0.0126,0.0148,0.0162,0.046,0.0035
14,14.1,199,cogr,2179,2179,0.0216,0.0292,0.0293,0.0316,0.0331,0.0359,0.0416,0.0036
14,14.1,199,conw,2179,2179,2e-4,5e-4,5e-4,6e-4,6e-4,7e-4,0.0016,1e-4
14,14.1,199,cora,2179,2179,0.0122,0.0158,0.0159,0.0164,0.0168,0.0173,0.0212,0.001
14,14.1,199,core,2179,2179,0.0054,0.0241,0.0292,0.0305,0.0311,0.0317,0.0348,0.0089
14,14.1,199,coye,2179,2179,0.0109,0.0247,0.0247,0.0273,0.0281,0.0289,0.0352,0.0028
14,14.1,199,cswa,2179,2179,0.0029,0.0059,0.0064,0.0072,0.0075,0.0078,0.0087,0.0015
14,14.1,199,deju,2179,2179,0.0514,0.1748,0.1785,0.2004,0.2107,0.2212,0.2876,0.0334
14,14.1,199,eaki,2179,2179,0.003,0.0032,0.0032,0.0032,0.0033,0.0033,0.0034,1e-4
14,14.1,199,eaph,2179,2179,0.0013,0.0015,0.0015,0.0015,0.0015,0.0016,0.0018,0
14,14.1,199,evgr,2179,2179,0.0071,0.0122,0.0122,0.0139,0.015,0.0161,0.026,0.0023
14,14.1,199,fosp,2179,2179,0.0035,0.0311,0.0189,0.0455,0.0754,0.0994,0.1476,0.0276
14,14.1,199,gcki,2179,2179,0.0605,0.155,0.1551,0.1685,0.1765,0.1886,0.2504,0.021
14,14.1,199,gcth,2179,2179,0.0014,0.0034,0.0038,0.004,0.004,0.0041,0.0045,9e-4
14,14.1,199,graj,2179,2179,0.044,0.0802,0.08,0.0879,0.0939,0.1004,0.1219,0.0115
14,14.1,199,heth,2179,2179,0.021,0.0602,0.0488,0.0733,0.1053,0.1338,0.2224,0.0323
14,14.1,199,hola,2179,2179,0.0031,0.0071,0.0072,0.0072,0.0074,0.0078,0.0103,6e-4
14,14.1,199,lcsp,2179,2179,7e-4,8e-4,8e-4,9e-4,9e-4,0.001,0.0019,1e-4
14,14.1,199,lefl,2179,2179,0.0197,0.0299,0.0285,0.0307,0.0322,0.0409,0.0857,0.0066
14,14.1,199,lisp,2179,2179,0.028,0.0457,0.0436,0.0554,0.0589,0.0617,0.0835,0.0095
14,14.1,199,mawa,2179,2179,0.0082,0.0411,0.039,0.048,0.0552,0.0613,0.1074,0.0102
14,14.1,199,mowa,2179,2179,0.0022,0.0063,0.0065,0.0075,0.0079,0.0082,0.0093,0.0013
14,14.1,199,nawa,2179,2179,0.011,0.0166,0.0162,0.0184,0.0197,0.0212,0.0269,0.0023
14,14.1,199,nowa,2179,2179,0.0142,0.039,0.0372,0.0506,0.0575,0.0637,0.0886,0.0137
14,14.1,199,ocwa,2179,2179,0.0334,0.1342,0.1229,0.1936,0.2205,0.2397,0.3338,0.0626
14,14.1,199,osfl,2179,2179,0.0028,0.009,0.0094,0.0101,0.0106,0.0109,0.0121,0.0015
14,14.1,199,oven,2179,2179,0.0037,0.0104,0.0108,0.0115,0.012,0.0143,0.0222,0.0023
14,14.1,199,pawa,2179,2179,0.0034,0.0053,0.0052,0.0067,0.0071,0.0076,0.0112,0.0014
14,14.1,199,phvi,2179,2179,0.0014,0.0052,0.0053,0.0067,0.0073,0.008,0.0193,0.0021
14,14.1,199,pigr,2179,2179,0.0044,0.0141,0.0146,0.0165,0.0187,0.0207,0.0596,0.0045
14,14.1,199,pisi,2179,2179,0.1207,0.4587,0.4399,0.571,0.6273,0.6742,0.8407,0.123
14,14.1,199,pufi,2179,2179,0.0094,0.0144,0.0142,0.0156,0.0166,0.0176,0.0228,0.0017
14,14.1,199,rbgr,2179,2179,0.0012,0.0022,0.0023,0.0026,0.0027,0.0028,0.0052,4e-4
14,14.1,199,rbnu,2179,2179,0.0294,0.0835,0.0783,0.1136,0.1294,0.1471,0.2097,0.0349
14,14.1,199,rcki,2179,2179,0.0563,0.1154,0.1116,0.1335,0.1487,0.159,0.2361,0.0226
14,14.1,199,revi,2179,2179,0.0101,0.0156,0.0145,0.0153,0.0159,0.0273,0.049,0.0052
14,14.1,199,rubl,2179,2179,0.0031,0.004,0.004,0.0042,0.0042,0.0043,0.0044,3e-4
14,14.1,199,rwbl,2179,2179,0.0127,0.014,0.014,0.0141,0.0142,0.0144,0.0239,0.001
14,14.1,199,savs,2179,2179,0.0265,0.0395,0.0406,0.0439,0.0456,0.0467,0.0523,0.0051
14,14.1,199,sosp,2179,2179,0.017,0.0227,0.0225,0.0244,0.0254,0.0261,0.0305,0.002
14,14.1,199,swsp,2179,2179,0.0052,0.0129,0.0127,0.0159,0.0168,0.0177,0.0235,0.0032
14,14.1,199,swth,2179,2179,0.169,0.2731,0.2636,0.3192,0.3596,0.382,0.4576,0.0546
14,14.1,199,tewa,2179,2179,0.013,0.0373,0.0344,0.048,0.0565,0.0631,0.1312,0.0136
14,14.1,199,tres,2179,2179,0.027,0.0338,0.0325,0.0341,0.0365,0.0408,0.1071,0.0077
14,14.1,199,vath,2179,2179,0.004,0.1187,0.1285,0.1442,0.1507,0.1585,0.3929,0.0434
14,14.1,199,vesp,2179,2179,0.0032,0.0038,0.0032,0.0048,0.0055,0.0056,0.0074,9e-4
14,14.1,199,wavi,2179,2179,0.0375,0.26,0.2557,0.3913,0.4636,0.5207,0.7141,0.1498
14,14.1,199,wcsp,2179,2179,0.0039,0.034,0.0412,0.0438,0.0446,0.0451,0.0636,0.0136
14,14.1,199,weta,2179,2179,0.0041,0.0335,0.0298,0.0492,0.0601,0.0723,0.1452,0.0225
