bcr,rep,species,dissim,ks_cmi,ks_gpp,ks_led,bc_lcc
BCR4,0,deciduousbirds,0.205,0.331,0.202,0.284,0.208
BCR4,0,deciduousbirds,0.29,0.352,0.251,0.202,0.237
BCR4,0,deciduousbirds,0.185,0.369,0.238,0.248,0.256
BCR4,0,deciduousbirds,0.609,0.41,0.351,0.206,0.289
BCR4,0,deciduousbirds,0.304,0.334,0.247,0.221,0.26
BCR4,0,deciduousbirds,0.305,0.25,0.208,0.266,0.213
BCR4,0,deciduousbirds,0.465,0.415,0.589,0.219,0.269
BCR4,0,deciduousbirds,0.234,0.34,0.227,0.293,0.218
BCR4,0,deciduousbirds,0.314,0.536,0.274,0.222,0.264
BCR4,0,deciduousbirds,0.237,0.396,0.346,0.323,0.273
BCR4,0,deciduousbirds,0.324,0.318,0.293,0.206,0.255
BCR4,0,deciduousbirds,0.33,0.408,0.298,0.263,0.264
BCR4,0,deciduousbirds,0.273,0.413,0.262,0.317,0.288
BCR4,0,deciduousbirds,0.314,0.444,0.326,0.222,0.26
BCR4,0,deciduousbirds,0.376,0.433,0.272,0.28,0.311
BCR4,0,deciduousbirds,0.139,0.281,0.368,0.324,0.267
BCR4,0,deciduousbirds,0.236,0.301,0.534,0.228,0.325
BCR4,0,deciduousbirds,0.395,0.363,0.239,0.237,0.29
BCR4,0,deciduousbirds,0.637,0.509,0.367,0.448,0.274
BCR4,0,deciduousbirds,0.324,0.457,0.202,0.309,0.25
BCR4,0,deciduousbirds,0.478,0.221,0.247,0.221,0.205
BCR4,0,deciduousbirds,0.312,0.363,0.265,0.224,0.259
BCR4,0,deciduousbirds,0.598,0.277,0.378,0.365,0.263
BCR4,0,deciduousbirds,0.505,0.72,0.251,0.474,0.257
BCR4,0,deciduousbirds,0.324,0.449,0.224,0.275,0.248
BCR4,0,deciduousbirds,0.436,0.454,0.212,0.337,0.243
BCR4,0,deciduousbirds,0.522,0.432,0.36,0.278,0.281
BCR4,0,deciduousbirds,0.605,0.409,0.348,0.216,0.287
BCR4,0,deciduousbirds,0.357,0.512,0.443,0.301,0.324
BCR4,0,deciduousbirds,0.285,0.248,0.292,0.534,0.222
BCR4,0,deciduousbirds,0.205,0.23,0.332,0.245,0.215
BCR4,0,deciduousbirds,0.248,0.535,0.346,0.287,0.33
BCR4,0,deciduousbirds,0.139,0.318,0.261,0.242,0.234
BCR4,0,deciduousbirds,0.4,0.474,0.29,0.207,0.29
BCR4,0,deciduousbirds,0.608,0.313,0.329,0.26,0.277
BCR4,0,deciduousbirds,0.287,0.412,0.376,0.349,0.205
BCR4,0,deciduousbirds,0.312,0.271,0.305,0.212,0.294
BCR4,0,deciduousbirds,0.263,0.388,0.273,0.221,0.204
BCR4,0,deciduousbirds,0.568,0.49,0.433,0.317,0.309
BCR4,0,deciduousbirds,0.399,0.228,0.515,0.22,0.29
BCR4,0,deciduousbirds,0.446,0.461,0.215,0.255,0.248
BCR4,0,deciduousbirds,0.207,0.289,0.259,0.204,0.202
BCR4,0,deciduousbirds,0.291,0.438,0.306,0.201,0.213
BCR4,0,deciduousbirds,0.694,0.81,0.269,0.204,0.301
BCR4,0,deciduousbirds,0.232,0.45,0.405,0.323,0.309
BCR4,0,deciduousbirds,0.702,0.714,0.337,0.303,0.311
BCR4,0,deciduousbirds,0.236,0.449,0.236,0.574,0.256
BCR4,0,deciduousbirds,0.748,0.815,0.285,0.265,0.287
BCR4,0,deciduousbirds,0.381,0.526,0.201,0.607,0.301
BCR4,0,deciduousbirds,0.589,0.436,0.338,0.255,0.238
BCR4,0,deciduousbirds,0.342,0.458,0.304,0.213,0.288
BCR4,0,deciduousbirds,0.674,0.791,0.256,0.228,0.304
BCR4,0,deciduousbirds,0.44,0.254,0.31,0.21,0.259
BCR4,0,deciduousbirds,0.414,0.342,0.309,0.215,0.274
BCR4,0,deciduousbirds,0.528,0.484,0.647,0.334,0.322
BCR4,0,deciduousbirds,0.514,0.502,0.233,0.213,0.253
BCR4,0,deciduousbirds,0.352,0.254,0.227,0.335,0.215
BCR4,0,deciduousbirds,0.256,0.212,0.231,0.205,0.217
BCR4,0,deciduousbirds,0.314,0.248,0.258,0.222,0.238
BCR4,0,deciduousbirds,0.535,0.552,0.229,0.229,0.26
BCR4,1,deciduousbirds,0.298,0.118,0.106,0.138,0.149
BCR4,1,deciduousbirds,0.253,0.111,0.115,0.121,0.125
BCR4,1,deciduousbirds,0.332,0.134,0.051,0.04,0.083
BCR4,1,deciduousbirds,0.225,0.188,0.171,0.091,0.06
BCR4,1,deciduousbirds,0.135,0.158,0.124,0.148,0.063
BCR4,1,deciduousbirds,0.271,0.08,0.06,0.118,0.14
BCR4,1,deciduousbirds,0.297,0.117,0.131,0.098,0.127
BCR4,1,deciduousbirds,0.264,0.189,0.124,0.114,0.156
BCR4,1,deciduousbirds,0.335,0.11,0.098,0.094,0.173
BCR4,1,deciduousbirds,0.349,0.146,0.079,0.12,0.076
BCR4,1,deciduousbirds,0.362,0.121,0.068,0.035,0.145
BCR4,1,deciduousbirds,0.213,0.141,0.131,0.147,0.107
BCR4,1,deciduousbirds,0.263,0.121,0.052,0.117,0.126
BCR4,1,deciduousbirds,0.271,0.123,0.142,0.085,0.103
BCR4,1,deciduousbirds,0.086,0.11,0.061,0.046,0.093
BCR4,1,deciduousbirds,0.121,0.142,0.075,0.16,0.174
BCR4,1,deciduousbirds,0.332,0.127,0.149,0.063,0.122
BCR4,1,deciduousbirds,0.24,0.109,0.075,0.149,0.13
BCR4,1,deciduousbirds,0.206,0.183,0.151,0.094,0.059
BCR4,1,deciduousbirds,0.347,0.153,0.1,0.068,0.103
BCR4,1,deciduousbirds,0.317,0.09,0.059,0.195,0.12
BCR4,1,deciduousbirds,0.4,0.138,0.138,0.094,0.083
BCR4,1,deciduousbirds,0.195,0.105,0.052,0.035,0.068
BCR4,1,deciduousbirds,0.335,0.1,0.063,0.061,0.076
BCR4,1,deciduousbirds,0.221,0.088,0.055,0.034,0.117
BCR4,1,deciduousbirds,0.271,0.087,0.163,0.084,0.101
BCR4,1,deciduousbirds,0.28,0.148,0.115,0.198,0.132
BCR4,1,deciduousbirds,0.222,0.124,0.125,0.115,0.111
BCR4,1,deciduousbirds,0.25,0.123,0.059,0.137,0.046
BCR4,1,deciduousbirds,0.23,0.105,0.061,0.162,0.178
BCR4,1,deciduousbirds,0.267,0.093,0.122,0.152,0.148
BCR4,1,deciduousbirds,0.135,0.143,0.07,0.055,0.064
BCR4,1,deciduousbirds,0.088,0.124,0.095,0.128,0.166
BCR4,1,deciduousbirds,0.342,0.128,0.07,0.134,0.109
BCR4,1,deciduousbirds,0.346,0.167,0.111,0.131,0.157
BCR4,1,deciduousbirds,0.276,0.084,0.103,0.086,0.148
BCR4,1,deciduousbirds,0.138,0.126,0.075,0.118,0.084
BCR4,1,deciduousbirds,0.233,0.103,0.14,0.083,0.098
BCR4,1,deciduousbirds,0.286,0.08,0.122,0.047,0.109
BCR4,1,deciduousbirds,0.276,0.124,0.047,0.149,0.089
BCR4,1,deciduousbirds,0.137,0.088,0.047,0.035,0.075
BCR4,1,deciduousbirds,0.239,0.15,0.026,0.073,0.052
BCR4,1,deciduousbirds,0.246,0.144,0.053,0.044,0.08
BCR4,1,deciduousbirds,0.108,0.15,0.066,0.062,0.13
BCR4,1,deciduousbirds,0.303,0.085,0.03,0.114,0.052
BCR4,1,deciduousbirds,0.323,0.139,0.122,0.114,0.095
BCR4,1,deciduousbirds,0.592,0.123,0.101,0.08,0.126
BCR4,1,deciduousbirds,0.237,0.056,0.083,0.069,0.199
BCR4,1,deciduousbirds,0.266,0.067,0.115,0.062,0.178
BCR4,1,deciduousbirds,0.289,0.122,0.104,0.059,0.144
BCR4,1,deciduousbirds,0.298,0.135,0.125,0.126,0.069
BCR4,1,deciduousbirds,0.335,0.183,0.151,0.125,0.086
BCR4,1,deciduousbirds,0.378,0.163,0.17,0.156,0.17
BCR4,1,deciduousbirds,0.287,0.118,0.077,0.149,0.091
BCR4,1,deciduousbirds,0.293,0.092,0.1,0.085,0.118
BCR4,1,deciduousbirds,0.206,0.109,0.098,0.073,0.077
BCR4,1,deciduousbirds,0.299,0.116,0.137,0.109,0.073
BCR4,1,deciduousbirds,0.589,0.113,0.059,0.118,0.104
BCR4,1,deciduousbirds,0.213,0.134,0.095,0.16,0.111
BCR4,1,deciduousbirds,0.25,0.184,0.108,0.178,0.099
BCR4,1,deciduousbirds,0.245,0.103,0.042,0.028,0.084
BCR4,1,deciduousbirds,0.243,0.106,0.053,0.109,0.084
BCR4,1,deciduousbirds,0.118,0.155,0.077,0.149,0.048
BCR4,1,deciduousbirds,0.293,0.18,0.057,0.112,0.093
BCR4,1,deciduousbirds,0.278,0.164,0.051,0.064,0.137
BCR4,1,deciduousbirds,0.103,0.124,0.076,0.156,0.108
BCR4,1,deciduousbirds,0.319,0.144,0.144,0.17,0.111
BCR4,1,deciduousbirds,0.41,0.16,0.101,0.122,0.176
BCR4,1,deciduousbirds,0.105,0.142,0.071,0.15,0.107
BCR4,1,deciduousbirds,0.265,0.119,0.152,0.106,0.13
BCR4,1,deciduousbirds,0.226,0.079,0.113,0.123,0.118
BCR4,1,deciduousbirds,0.268,0.153,0.086,0.052,0.109
BCR4,1,deciduousbirds,0.142,0.123,0.056,0.069,0.094
BCR4,1,deciduousbirds,0.209,0.108,0.155,0.152,0.165
BCR4,1,deciduousbirds,0.216,0.102,0.095,0.118,0.131
BCR4,1,deciduousbirds,0.264,0.089,0.119,0.101,0.141
BCR4,1,deciduousbirds,0.22,0.131,0.109,0.127,0.09
BCR4,1,deciduousbirds,0.153,0.142,0.052,0.051,0.114
BCR4,1,deciduousbirds,0.274,0.147,0.089,0.102,0.061
BCR4,1,deciduousbirds,0.229,0.08,0.047,0.1,0.13
BCR4,1,deciduousbirds,0.207,0.058,0.085,0.073,0.089
BCR4,1,deciduousbirds,0.266,0.103,0.038,0.129,0.109
BCR4,1,deciduousbirds,0.205,0.079,0.167,0.158,0.152
BCR4,1,deciduousbirds,0.229,0.175,0.169,0.052,0.142
BCR4,1,deciduousbirds,0.582,0.102,0.074,0.041,0.078
BCR4,1,deciduousbirds,0.147,0.119,0.046,0.099,0.117
BCR4,1,deciduousbirds,0.109,0.135,0.087,0.078,0.173
BCR4,1,deciduousbirds,0.249,0.123,0.081,0.117,0.073
BCR4,1,deciduousbirds,0.213,0.18,0.107,0.163,0.093
BCR4,1,deciduousbirds,0.176,0.153,0.133,0.115,0.141
BCR4,1,deciduousbirds,0.321,0.15,0.072,0.07,0.133
BCR4,1,deciduousbirds,0.262,0.121,0.077,0.101,0.093
BCR4,1,deciduousbirds,0.264,0.077,0.141,0.117,0.084
BCR4,1,deciduousbirds,0.309,0.078,0.052,0.144,0.075
BCR4,1,deciduousbirds,0.315,0.107,0.088,0.095,0.164
BCR4,1,deciduousbirds,0.341,0.122,0.083,0.15,0.132
BCR4,1,deciduousbirds,0.294,0.178,0.098,0.094,0.065
BCR4,1,deciduousbirds,0.133,0.11,0.065,0.139,0.077
BCR4,1,deciduousbirds,0.229,0.131,0.065,0.061,0.059
BCR4,1,deciduousbirds,0.215,0.09,0.1,0.138,0.133
BCR4,1,deciduousbirds,0.248,0.124,0.122,0.117,0.127
BCR4,1,deciduousbirds,0.276,0.115,0.038,0.078,0.111
BCR4,1,deciduousbirds,0.241,0.102,0.042,0.099,0.099
BCR4,1,deciduousbirds,0.313,0.075,0.135,0.152,0.154
BCR4,1,deciduousbirds,0.255,0.195,0.059,0.05,0.098
BCR4,1,deciduousbirds,0.24,0.13,0.103,0.118,0.153
BCR4,1,deciduousbirds,0.186,0.087,0.11,0.139,0.112
BCR4,1,deciduousbirds,0.227,0.158,0.117,0.102,0.098
BCR4,1,deciduousbirds,0.327,0.124,0.109,0.139,0.082
BCR4,1,deciduousbirds,0.729,0.189,0.146,0.12,0.171
BCR4,1,deciduousbirds,0.269,0.104,0.098,0.136,0.101
BCR4,1,deciduousbirds,0.328,0.194,0.098,0.113,0.107
BCR4,1,deciduousbirds,0.215,0.123,0.121,0.02,0.118
BCR4,1,deciduousbirds,0.221,0.058,0.073,0.079,0.161
BCR4,1,deciduousbirds,0.165,0.123,0.059,0.049,0.114
BCR4,1,deciduousbirds,0.186,0.151,0.119,0.06,0.07
BCR4,1,deciduousbirds,0.331,0.126,0.179,0.125,0.174
BCR4,1,deciduousbirds,0.2,0.162,0.106,0.14,0.163
BCR4,1,deciduousbirds,0.283,0.164,0.124,0.172,0.096
BCR4,1,deciduousbirds,0.31,0.142,0.046,0.054,0.099
BCR4,1,deciduousbirds,0.18,0.152,0.108,0.148,0.141
BCR4,1,deciduousbirds,0.265,0.156,0.091,0.069,0.157
BCR4,1,deciduousbirds,0.246,0.14,0.11,0.061,0.143
BCR4,1,deciduousbirds,0.142,0.19,0.105,0.087,0.077
BCR4,1,deciduousbirds,0.338,0.116,0.054,0.1,0.074
BCR4,1,deciduousbirds,0.295,0.116,0.072,0.086,0.137
BCR4,1,deciduousbirds,0.19,0.063,0.102,0.096,0.077
BCR4,1,deciduousbirds,0.193,0.097,0.063,0.149,0.059
BCR4,1,deciduousbirds,0.181,0.133,0.112,0.105,0.065
BCR4,1,deciduousbirds,0.644,0.158,0.14,0.147,0.158
BCR4,1,deciduousbirds,0.291,0.176,0.128,0.14,0.099
BCR4,1,deciduousbirds,0.243,0.122,0.131,0.107,0.126
BCR4,1,deciduousbirds,0.333,0.115,0.106,0.136,0.071
BCR4,1,deciduousbirds,0.195,0.148,0.118,0.07,0.078
BCR4,1,deciduousbirds,0.177,0.075,0.065,0.13,0.128
BCR4,1,deciduousbirds,0.195,0.136,0.161,0.171,0.111
BCR4,1,deciduousbirds,0.191,0.163,0.138,0.065,0.158
BCR4,1,deciduousbirds,0.19,0.088,0.088,0.091,0.19
BCR4,1,deciduousbirds,0.295,0.127,0.183,0.074,0.157
BCR4,1,deciduousbirds,0.264,0.104,0.071,0.103,0.103
BCR4,1,deciduousbirds,0.246,0.103,0.078,0.112,0.1
BCR4,1,deciduousbirds,0.19,0.16,0.107,0.094,0.067
BCR4,1,deciduousbirds,0.323,0.091,0.065,0.108,0.063
BCR4,1,deciduousbirds,0.209,0.126,0.03,0.099,0.091
BCR4,1,deciduousbirds,0.284,0.178,0.08,0.114,0.06
BCR4,1,deciduousbirds,0.166,0.145,0.076,0.106,0.108
BCR4,1,deciduousbirds,0.215,0.123,0.048,0.156,0.067
BCR4,1,deciduousbirds,0.361,0.193,0.119,0.127,0.19
BCR4,1,deciduousbirds,0.171,0.147,0.097,0.046,0.143
BCR4,1,deciduousbirds,0.327,0.197,0.134,0.054,0.127
BCR4,1,deciduousbirds,0.272,0.144,0.111,0.051,0.151
BCR4,1,deciduousbirds,0.217,0.192,0.092,0.164,0.109
BCR4,1,deciduousbirds,0.253,0.129,0.054,0.055,0.096
BCR4,1,deciduousbirds,0.142,0.126,0.079,0.08,0.07
BCR4,1,deciduousbirds,0.328,0.164,0.119,0.118,0.092
BCR4,1,deciduousbirds,0.313,0.144,0.122,0.131,0.116
BCR4,1,deciduousbirds,0.311,0.153,0.072,0.122,0.077
BCR4,1,deciduousbirds,0.133,0.128,0.192,0.119,0.112
BCR4,1,deciduousbirds,0.063,0.093,0.101,0.091,0.187
BCR4,1,deciduousbirds,0.396,0.171,0.138,0.082,0.086
BCR4,1,deciduousbirds,0.276,0.103,0.117,0.077,0.123
BCR4,1,deciduousbirds,0.24,0.117,0.071,0.108,0.195
BCR4,1,deciduousbirds,0.269,0.112,0.138,0.103,0.153
BCR4,1,deciduousbirds,0.628,0.101,0.074,0.064,0.127
BCR4,1,deciduousbirds,0.18,0.156,0.16,0.04,0.125
BCR4,1,deciduousbirds,0.165,0.078,0.089,0.07,0.112
BCR4,1,deciduousbirds,0.193,0.141,0.101,0.107,0.092
BCR4,1,deciduousbirds,0.276,0.127,0.039,0.059,0.113
BCR4,1,deciduousbirds,0.186,0.145,0.151,0.187,0.055
BCR4,1,deciduousbirds,0.254,0.149,0.103,0.04,0.121
BCR4,1,deciduousbirds,0.233,0.145,0.051,0.156,0.102
BCR4,1,deciduousbirds,0.328,0.17,0.112,0.069,0.087
BCR4,1,deciduousbirds,0.222,0.123,0.112,0.068,0.065
BCR4,1,deciduousbirds,0.464,0.193,0.185,0.124,0.12
BCR4,1,deciduousbirds,0.211,0.09,0.132,0.113,0.127
BCR4,1,deciduousbirds,0.106,0.136,0.092,0.06,0.08
BCR4,1,deciduousbirds,0.379,0.124,0.113,0.185,0.129
BCR4,1,deciduousbirds,0.264,0.118,0.152,0.099,0.129
BCR4,1,deciduousbirds,0.264,0.115,0.156,0.043,0.122
BCR4,1,deciduousbirds,0.277,0.157,0.043,0.084,0.075
BCR4,1,deciduousbirds,0.258,0.137,0.129,0.131,0.11
BCR4,1,deciduousbirds,0.352,0.192,0.14,0.145,0.151
BCR4,1,deciduousbirds,0.327,0.184,0.141,0.07,0.102
BCR4,1,deciduousbirds,0.262,0.117,0.089,0.128,0.133
BCR4,1,deciduousbirds,0.218,0.122,0.079,0.065,0.084
BCR4,1,deciduousbirds,0.332,0.118,0.095,0.064,0.103
BCR4,1,deciduousbirds,0.153,0.149,0.107,0.087,0.079
BCR4,1,deciduousbirds,0.271,0.085,0.103,0.161,0.166
BCR4,1,deciduousbirds,0.229,0.171,0.069,0.084,0.088
BCR4,1,deciduousbirds,0.339,0.151,0.053,0.051,0.102
BCR4,1,deciduousbirds,0.287,0.175,0.066,0.091,0.126
BCR4,1,deciduousbirds,0.289,0.121,0.06,0.094,0.163
BCR4,1,deciduousbirds,0.236,0.141,0.078,0.08,0.09
BCR4,1,deciduousbirds,0.231,0.15,0.087,0.072,0.131
BCR4,1,deciduousbirds,0.183,0.089,0.062,0.15,0.144
BCR4,1,deciduousbirds,0.222,0.199,0.062,0.116,0.1
BCR4,1,deciduousbirds,0.252,0.134,0.129,0.063,0.087
BCR4,1,deciduousbirds,0.311,0.122,0.085,0.049,0.179
BCR4,1,deciduousbirds,0.24,0.117,0.115,0.116,0.176
BCR4,1,deciduousbirds,0.389,0.172,0.118,0.123,0.125
BCR4,1,deciduousbirds,0.358,0.19,0.12,0.055,0.12
BCR4,1,deciduousbirds,0.212,0.138,0.058,0.115,0.08
BCR4,1,deciduousbirds,0.193,0.178,0.064,0.171,0.089
BCR4,1,deciduousbirds,0.245,0.111,0.044,0.132,0.108
BCR4,1,deciduousbirds,0.284,0.096,0.084,0.139,0.068
BCR4,1,deciduousbirds,0.294,0.178,0.072,0.088,0.167
BCR4,1,deciduousbirds,0.298,0.156,0.083,0.105,0.074
BCR4,1,deciduousbirds,0.592,0.14,0.12,0.075,0.151
BCR4,1,deciduousbirds,0.262,0.115,0.059,0.034,0.072
BCR4,1,deciduousbirds,0.186,0.134,0.112,0.107,0.073
BCR4,1,deciduousbirds,0.22,0.194,0.091,0.146,0.13
BCR4,1,deciduousbirds,0.267,0.162,0.1,0.042,0.145
BCR4,1,deciduousbirds,0.209,0.066,0.076,0.112,0.172
BCR4,1,deciduousbirds,0.24,0.127,0.131,0.155,0.067
BCR4,1,deciduousbirds,0.215,0.166,0.04,0.043,0.079
BCR4,1,deciduousbirds,0.171,0.196,0.1,0.099,0.086
BCR4,1,deciduousbirds,0.248,0.099,0.07,0.065,0.116
BCR4,1,deciduousbirds,0.353,0.096,0.052,0.093,0.122
BCR4,1,deciduousbirds,0.276,0.111,0.073,0.142,0.124
BCR4,1,deciduousbirds,0.512,0.176,0.078,0.184,0.099
BCR4,1,deciduousbirds,0.165,0.12,0.04,0.093,0.091
BCR4,1,deciduousbirds,0.249,0.142,0.12,0.05,0.158
BCR4,1,deciduousbirds,0.392,0.162,0.133,0.133,0.128
BCR4,1,deciduousbirds,0.25,0.143,0.063,0.074,0.08
BCR4,1,deciduousbirds,0.135,0.159,0.096,0.059,0.174
BCR4,1,deciduousbirds,0.265,0.109,0.158,0.065,0.109
BCR4,1,deciduousbirds,0.391,0.175,0.057,0.128,0.115
BCR4,1,deciduousbirds,0.231,0.14,0.108,0.164,0.096
BCR4,1,deciduousbirds,0.299,0.188,0.078,0.107,0.165
BCR4,1,deciduousbirds,0.35,0.077,0.048,0.116,0.077
BCR4,1,deciduousbirds,0.234,0.109,0.058,0.16,0.081
BCR4,1,deciduousbirds,0.247,0.103,0.036,0.092,0.102
BCR4,1,deciduousbirds,0.212,0.118,0.143,0.039,0.165
BCR4,1,deciduousbirds,0.267,0.148,0.131,0.079,0.112
BCR4,1,deciduousbirds,0.128,0.156,0.104,0.064,0.106
BCR4,1,deciduousbirds,0.258,0.092,0.158,0.067,0.062
BCR4,1,deciduousbirds,0.292,0.087,0.068,0.05,0.102
BCR4,1,deciduousbirds,0.142,0.116,0.151,0.08,0.152
BCR4,1,deciduousbirds,0.234,0.156,0.106,0.101,0.107
BCR4,1,deciduousbirds,0.277,0.128,0.123,0.088,0.068
BCR4,1,deciduousbirds,0.306,0.131,0.136,0.088,0.191
BCR4,1,deciduousbirds,0.154,0.093,0.094,0.11,0.144
BCR4,1,deciduousbirds,0.227,0.136,0.079,0.073,0.113
BCR4,1,deciduousbirds,0.117,0.16,0.045,0.089,0.125
BCR4,1,deciduousbirds,0.192,0.18,0.149,0.111,0.069
BCR4,1,deciduousbirds,0.256,0.14,0.147,0.06,0.159
BCR4,1,deciduousbirds,0.324,0.09,0.058,0.103,0.087
BCR4,1,deciduousbirds,0.246,0.151,0.178,0.126,0.124
BCR4,1,deciduousbirds,0.256,0.148,0.12,0.101,0.089
BCR4,1,deciduousbirds,0.281,0.163,0.091,0.13,0.12
BCR4,1,deciduousbirds,0.253,0.14,0.115,0.103,0.123
BCR4,1,deciduousbirds,0.224,0.064,0.061,0.135,0.131
BCR4,1,deciduousbirds,0.258,0.09,0.166,0.048,0.068
BCR4,1,deciduousbirds,0.37,0.182,0.04,0.056,0.092
BCR4,1,deciduousbirds,0.185,0.16,0.121,0.179,0.092
BCR4,1,deciduousbirds,0.353,0.131,0.084,0.067,0.088
BCR4,1,deciduousbirds,0.386,0.172,0.043,0.126,0.075
BCR4,1,deciduousbirds,0.32,0.166,0.145,0.187,0.129
BCR4,1,deciduousbirds,0.195,0.143,0.072,0.147,0.095
BCR4,1,deciduousbirds,0.075,0.122,0.104,0.108,0.156
BCR4,1,deciduousbirds,0.23,0.117,0.061,0.174,0.068
BCR4,1,deciduousbirds,0.2,0.146,0.17,0.166,0.194
BCR4,1,deciduousbirds,0.27,0.118,0.118,0.128,0.182
BCR4,1,deciduousbirds,0.264,0.072,0.13,0.061,0.097
BCR4,1,deciduousbirds,0.187,0.148,0.108,0.04,0.099
BCR4,1,deciduousbirds,0.195,0.079,0.063,0.105,0.169
BCR4,1,deciduousbirds,0.292,0.168,0.156,0.094,0.062
BCR4,1,deciduousbirds,0.249,0.061,0.045,0.182,0.113
BCR4,1,deciduousbirds,0.402,0.182,0.079,0.147,0.081
BCR4,1,deciduousbirds,0.249,0.117,0.072,0.115,0.062
BCR4,1,deciduousbirds,0.227,0.089,0.043,0.055,0.07
BCR4,1,deciduousbirds,0.274,0.171,0.161,0.123,0.114
BCR4,1,deciduousbirds,0.128,0.117,0.046,0.119,0.098
BCR4,1,deciduousbirds,0.355,0.157,0.066,0.123,0.092
BCR4,1,deciduousbirds,0.086,0.11,0.127,0.177,0.148
BCR4,1,deciduousbirds,0.293,0.111,0.097,0.086,0.191
BCR4,1,deciduousbirds,0.277,0.129,0.067,0.15,0.051
BCR4,1,deciduousbirds,0.194,0.09,0.069,0.089,0.102
BCR4,1,deciduousbirds,0.147,0.095,0.071,0.061,0.048
BCR4,1,deciduousbirds,0.19,0.069,0.073,0.089,0.19
BCR4,1,deciduousbirds,0.269,0.119,0.043,0.094,0.091
BCR4,1,deciduousbirds,0.269,0.118,0.061,0.104,0.088
BCR4,1,deciduousbirds,0.309,0.123,0.067,0.194,0.103
BCR4,1,deciduousbirds,0.299,0.18,0.083,0.134,0.08
BCR4,1,deciduousbirds,0.229,0.13,0.102,0.109,0.143
BCR4,1,deciduousbirds,0.237,0.06,0.053,0.103,0.106
BCR4,1,deciduousbirds,0.264,0.083,0.064,0.07,0.079
BCR4,1,deciduousbirds,0.196,0.08,0.048,0.094,0.115
BCR4,1,deciduousbirds,0.332,0.122,0.139,0.109,0.122
BCR4,1,deciduousbirds,0.299,0.125,0.081,0.133,0.149
BCR4,1,deciduousbirds,0.25,0.185,0.05,0.091,0.106
BCR4,1,deciduousbirds,0.213,0.138,0.12,0.039,0.131
BCR4,1,deciduousbirds,0.328,0.109,0.119,0.141,0.162
BCR4,1,deciduousbirds,0.299,0.145,0.15,0.101,0.138
BCR4,1,deciduousbirds,0.293,0.148,0.132,0.029,0.172
BCR4,1,deciduousbirds,0.213,0.053,0.121,0.028,0.085
BCR4,1,deciduousbirds,0.613,0.112,0.073,0.083,0.148
BCR4,1,deciduousbirds,0.149,0.118,0.09,0.13,0.166
BCR4,1,deciduousbirds,0.292,0.135,0.074,0.08,0.102
BCR4,1,deciduousbirds,0.193,0.086,0.029,0.098,0.104
BCR4,1,deciduousbirds,0.308,0.076,0.061,0.102,0.076
BCR4,1,deciduousbirds,0.35,0.09,0.049,0.069,0.1
BCR4,1,deciduousbirds,0.32,0.079,0.152,0.069,0.076
BCR4,1,deciduousbirds,0.313,0.106,0.119,0.038,0.189
BCR4,1,deciduousbirds,0.257,0.133,0.132,0.097,0.093
BCR4,1,deciduousbirds,0.267,0.101,0.068,0.142,0.104
BCR4,1,deciduousbirds,0.356,0.194,0.169,0.115,0.146
BCR4,1,deciduousbirds,0.411,0.176,0.073,0.067,0.105
BCR4,1,deciduousbirds,0.246,0.134,0.155,0.065,0.161
BCR4,1,deciduousbirds,0.265,0.089,0.046,0.042,0.125
BCR4,1,deciduousbirds,0.213,0.184,0.165,0.146,0.16
BCR4,1,deciduousbirds,0.28,0.081,0.149,0.123,0.101
BCR4,1,deciduousbirds,0.275,0.125,0.061,0.112,0.101
BCR4,1,deciduousbirds,0.186,0.113,0.136,0.128,0.124
BCR4,1,deciduousbirds,0.282,0.136,0.031,0.102,0.133
BCR4,1,deciduousbirds,0.16,0.142,0.152,0.137,0.143
BCR4,1,deciduousbirds,0.269,0.114,0.096,0.074,0.123
BCR4,1,deciduousbirds,0.264,0.105,0.04,0.028,0.085
BCR4,1,deciduousbirds,0.285,0.066,0.05,0.108,0.065
BCR4,1,deciduousbirds,0.29,0.177,0.128,0.066,0.139
BCR4,1,deciduousbirds,0.273,0.131,0.122,0.175,0.084
BCR4,1,deciduousbirds,0.185,0.175,0.107,0.118,0.087
BCR4,1,deciduousbirds,0.356,0.125,0.189,0.044,0.173
BCR4,1,deciduousbirds,0.276,0.112,0.081,0.127,0.159
BCR4,1,deciduousbirds,0.245,0.142,0.187,0.07,0.115
BCR4,1,deciduousbirds,0.213,0.146,0.076,0.114,0.083
BCR4,1,deciduousbirds,0.152,0.16,0.086,0.09,0.104
BCR4,1,deciduousbirds,0.156,0.111,0.045,0.07,0.068
BCR4,1,deciduousbirds,0.331,0.121,0.153,0.133,0.186
BCR4,1,deciduousbirds,0.263,0.109,0.103,0.135,0.151
BCR4,1,deciduousbirds,0.259,0.144,0.126,0.07,0.059
BCR4,1,deciduousbirds,0.157,0.091,0.098,0.106,0.189
BCR4,1,deciduousbirds,0.232,0.077,0.098,0.071,0.125
BCR4,1,deciduousbirds,0.164,0.091,0.107,0.127,0.055
BCR4,1,deciduousbirds,0.324,0.151,0.081,0.108,0.132
BCR4,1,deciduousbirds,0.333,0.085,0.08,0.133,0.152
BCR4,1,deciduousbirds,0.243,0.18,0.061,0.096,0.115
BCR4,1,deciduousbirds,0.326,0.118,0.143,0.041,0.169
